,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk
3124,9.0,,6.0,,,,,,,,,0,control_change,12.0,,,,0,0.0,480,9.0_0.0
3125,9.0,,,,,,,,0.0,,,0,pitchwheel,,,,,0,0.0,480,9.0_0.0
3126,9.0,,,,,,,,,0.0,,0,program_change,,,,,0,0.0,480,9.0_0.0
3127,9.0,,7.0,,,,,,,,,0,control_change,127.0,,,,0,0.0,480,9.0_0.0
3128,9.0,,10.0,,,,,,,,,0,control_change,64.0,,,,0,0.0,480,9.0_0.0
3129,9.0,,93.0,,,,,,,,,0,control_change,0.0,,,,0,0.0,480,9.0_0.0
3130,9.0,,91.0,,,,,,,,,0,control_change,0.0,,,,0,0.0,480,9.0_0.0
3131,9.0,,92.0,,,,,,,,,0,control_change,0.0,,,,0,0.0,480,9.0_0.0
3132,9.0,,95.0,,,,,,,,,0,control_change,0.0,,,,0,0.0,480,9.0_0.0
3133,9.0,,,,,,44.0,,,,,7680,note_on,,95.0,44.0,95.0,7680,8.0,480,9.0_2.0
3134,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,7680,8.0,480,9.0_2.0
3135,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,7680,8.0,480,9.0_2.0
3136,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,8160,8.5,480,9.0_2.0
3137,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,8160,8.5,480,9.0_2.0
3138,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,8160,8.5,480,9.0_2.0
3139,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,8160,8.5,480,9.0_2.0
3140,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,8160,8.5,480,9.0_2.0
3141,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,8160,8.5,480,9.0_2.0
3142,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,8640,9.0,480,9.0_2.0
3143,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,8640,9.0,480,9.0_2.0
3144,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,8640,9.0,480,9.0_2.0
3145,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,8640,9.0,480,9.0_2.0
3146,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,8640,9.0,480,9.0_2.0
3147,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,8640,9.0,480,9.0_2.0
3148,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,9120,9.5,480,9.0_2.0
3149,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,9120,9.5,480,9.0_2.0
3150,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,9120,9.5,480,9.0_2.0
3151,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,9120,9.5,480,9.0_2.0
3152,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,9120,9.5,480,9.0_2.0
3153,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,9120,9.5,480,9.0_2.0
3154,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,9600,10.0,480,9.0_2.0
3155,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,9600,10.0,480,9.0_2.0
3156,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,9600,10.0,480,9.0_2.0
3157,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,9600,10.0,480,9.0_2.0
3158,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,9600,10.0,480,9.0_2.0
3159,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,9600,10.0,480,9.0_2.0
3160,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,10080,10.5,480,9.0_2.0
3161,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,10080,10.5,480,9.0_2.0
3162,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,10080,10.5,480,9.0_2.0
3163,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,10080,10.5,480,9.0_2.0
3164,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,10080,10.5,480,9.0_2.0
3165,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,10080,10.5,480,9.0_2.0
3166,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,10560,11.0,480,9.0_2.0
3167,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,10560,11.0,480,9.0_2.0
3168,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,10560,11.0,480,9.0_2.0
3169,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,10560,11.0,480,9.0_2.0
3170,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,10560,11.0,480,9.0_2.0
3171,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,10560,11.0,480,9.0_2.0
3172,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,11040,11.5,480,9.0_2.0
3173,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,11040,11.5,480,9.0_2.0
3174,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,11040,11.5,480,9.0_2.0
3175,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,11040,11.5,480,9.0_2.0
3176,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,11040,11.5,480,9.0_2.0
3177,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,11040,11.5,480,9.0_2.0
3178,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,11520,12.0,480,9.0_3.0
3179,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,11520,12.0,480,9.0_3.0
3180,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,11520,12.0,480,9.0_3.0
3181,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,11520,12.0,480,9.0_3.0
3182,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,11520,12.0,480,9.0_3.0
3183,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,11520,12.0,480,9.0_3.0
3184,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,12000,12.5,480,9.0_3.0
3185,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,12000,12.5,480,9.0_3.0
3186,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,12000,12.5,480,9.0_3.0
3187,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,12000,12.5,480,9.0_3.0
3188,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,12000,12.5,480,9.0_3.0
3189,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,12000,12.5,480,9.0_3.0
3190,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,12480,13.0,480,9.0_3.0
3191,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,12480,13.0,480,9.0_3.0
3192,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,12480,13.0,480,9.0_3.0
3193,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,12480,13.0,480,9.0_3.0
3194,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,12480,13.0,480,9.0_3.0
3195,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,12480,13.0,480,9.0_3.0
3196,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,12960,13.5,480,9.0_3.0
3197,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,12960,13.5,480,9.0_3.0
3198,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,12960,13.5,480,9.0_3.0
3199,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,12960,13.5,480,9.0_3.0
3200,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,12960,13.5,480,9.0_3.0
3201,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,12960,13.5,480,9.0_3.0
3202,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,13440,14.0,480,9.0_3.0
3203,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,13440,14.0,480,9.0_3.0
3204,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,13440,14.0,480,9.0_3.0
3205,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,13440,14.0,480,9.0_3.0
3206,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,13440,14.0,480,9.0_3.0
3207,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,13440,14.0,480,9.0_3.0
3208,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,13920,14.5,480,9.0_3.0
3209,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,13920,14.5,480,9.0_3.0
3210,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,13920,14.5,480,9.0_3.0
3211,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,13920,14.5,480,9.0_3.0
3212,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,13920,14.5,480,9.0_3.0
3213,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,13920,14.5,480,9.0_3.0
3214,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,14400,15.0,480,9.0_3.0
3215,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,14400,15.0,480,9.0_3.0
3216,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,14400,15.0,480,9.0_3.0
3217,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,14400,15.0,480,9.0_3.0
3218,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,14400,15.0,480,9.0_3.0
3219,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,14400,15.0,480,9.0_3.0
3220,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,14880,15.5,480,9.0_3.0
3221,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,14880,15.5,480,9.0_3.0
3222,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,14880,15.5,480,9.0_3.0
3223,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,14880,15.5,480,9.0_3.0
3224,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,14880,15.5,480,9.0_3.0
3225,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,14880,15.5,480,9.0_3.0
3226,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,15360,16.0,480,9.0_4.0
3227,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,15360,16.0,480,9.0_4.0
3228,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,15360,16.0,480,9.0_4.0
3229,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,15360,16.0,480,9.0_4.0
3230,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,15360,16.0,480,9.0_4.0
3231,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,15360,16.0,480,9.0_4.0
3232,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,15840,16.5,480,9.0_4.0
3233,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,15840,16.5,480,9.0_4.0
3234,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,15840,16.5,480,9.0_4.0
3235,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,15840,16.5,480,9.0_4.0
3236,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,15840,16.5,480,9.0_4.0
3237,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,15840,16.5,480,9.0_4.0
3238,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,16320,17.0,480,9.0_4.0
3239,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,16320,17.0,480,9.0_4.0
3240,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,16320,17.0,480,9.0_4.0
3241,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,16320,17.0,480,9.0_4.0
3242,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,16320,17.0,480,9.0_4.0
3243,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,16320,17.0,480,9.0_4.0
3244,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,16800,17.5,480,9.0_4.0
3245,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,16800,17.5,480,9.0_4.0
3246,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,16800,17.5,480,9.0_4.0
3247,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,16800,17.5,480,9.0_4.0
3248,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,16800,17.5,480,9.0_4.0
3249,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,16800,17.5,480,9.0_4.0
3250,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,17280,18.0,480,9.0_4.0
3251,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,17280,18.0,480,9.0_4.0
3252,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,17280,18.0,480,9.0_4.0
3253,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,17280,18.0,480,9.0_4.0
3254,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,17280,18.0,480,9.0_4.0
3255,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,17280,18.0,480,9.0_4.0
3256,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,17760,18.5,480,9.0_4.0
3257,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,17760,18.5,480,9.0_4.0
3258,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,17760,18.5,480,9.0_4.0
3259,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,17760,18.5,480,9.0_4.0
3260,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,17760,18.5,480,9.0_4.0
3261,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,17760,18.5,480,9.0_4.0
3262,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,18240,19.0,480,9.0_4.0
3263,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,18240,19.0,480,9.0_4.0
3264,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,18240,19.0,480,9.0_4.0
3265,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,18240,19.0,480,9.0_4.0
3266,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,18240,19.0,480,9.0_4.0
3267,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,18240,19.0,480,9.0_4.0
3268,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,18720,19.5,480,9.0_4.0
3269,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,18720,19.5,480,9.0_4.0
3270,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,18720,19.5,480,9.0_4.0
3271,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,18720,19.5,480,9.0_4.0
3272,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,18720,19.5,480,9.0_4.0
3273,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,18720,19.5,480,9.0_4.0
3274,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,19200,20.0,480,9.0_5.0
3275,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,19200,20.0,480,9.0_5.0
3276,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,19200,20.0,480,9.0_5.0
3277,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,19200,20.0,480,9.0_5.0
3278,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,19200,20.0,480,9.0_5.0
3279,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,19200,20.0,480,9.0_5.0
3280,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,19680,20.5,480,9.0_5.0
3281,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,19680,20.5,480,9.0_5.0
3282,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,19680,20.5,480,9.0_5.0
3283,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,19680,20.5,480,9.0_5.0
3284,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,19680,20.5,480,9.0_5.0
3285,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,19680,20.5,480,9.0_5.0
3286,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,20160,21.0,480,9.0_5.0
3287,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,20160,21.0,480,9.0_5.0
3288,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,20160,21.0,480,9.0_5.0
3289,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,20160,21.0,480,9.0_5.0
3290,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,20160,21.0,480,9.0_5.0
3291,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,20160,21.0,480,9.0_5.0
3292,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,20640,21.5,480,9.0_5.0
3293,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,20640,21.5,480,9.0_5.0
3294,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,20640,21.5,480,9.0_5.0
3295,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,20640,21.5,480,9.0_5.0
3296,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,20640,21.5,480,9.0_5.0
3297,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,20640,21.5,480,9.0_5.0
3298,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,21120,22.0,480,9.0_5.0
3299,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,21120,22.0,480,9.0_5.0
3300,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,21120,22.0,480,9.0_5.0
3301,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,21120,22.0,480,9.0_5.0
3302,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,21120,22.0,480,9.0_5.0
3303,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,21120,22.0,480,9.0_5.0
3304,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,21600,22.5,480,9.0_5.0
3305,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,21600,22.5,480,9.0_5.0
3306,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,21600,22.5,480,9.0_5.0
3307,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,21600,22.5,480,9.0_5.0
3308,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,21600,22.5,480,9.0_5.0
3309,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,21600,22.5,480,9.0_5.0
3310,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,22080,23.0,480,9.0_5.0
3311,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,22080,23.0,480,9.0_5.0
3312,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,22080,23.0,480,9.0_5.0
3313,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,22080,23.0,480,9.0_5.0
3314,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,22080,23.0,480,9.0_5.0
3315,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,22080,23.0,480,9.0_5.0
3316,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,22560,23.5,480,9.0_5.0
3317,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,22560,23.5,480,9.0_5.0
3318,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,22560,23.5,480,9.0_5.0
3319,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,22560,23.5,480,9.0_5.0
3320,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,22560,23.5,480,9.0_5.0
3321,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,22560,23.5,480,9.0_5.0
3322,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,23040,24.0,480,9.0_6.0
3323,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,23040,24.0,480,9.0_6.0
3324,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,23040,24.0,480,9.0_6.0
3325,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,23040,24.0,480,9.0_6.0
3326,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,23040,24.0,480,9.0_6.0
3327,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,23040,24.0,480,9.0_6.0
3328,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,23520,24.5,480,9.0_6.0
3329,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,23520,24.5,480,9.0_6.0
3330,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,23520,24.5,480,9.0_6.0
3331,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,23520,24.5,480,9.0_6.0
3332,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,23520,24.5,480,9.0_6.0
3333,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,23520,24.5,480,9.0_6.0
3334,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,24000,25.0,480,9.0_6.0
3335,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,24000,25.0,480,9.0_6.0
3336,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,24000,25.0,480,9.0_6.0
3337,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,24000,25.0,480,9.0_6.0
3338,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,24000,25.0,480,9.0_6.0
3339,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,24000,25.0,480,9.0_6.0
3340,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,24480,25.5,480,9.0_6.0
3341,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,24480,25.5,480,9.0_6.0
3342,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,24480,25.5,480,9.0_6.0
3343,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,24480,25.5,480,9.0_6.0
3344,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,24480,25.5,480,9.0_6.0
3345,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,24480,25.5,480,9.0_6.0
3346,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,24960,26.0,480,9.0_6.0
3347,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,24960,26.0,480,9.0_6.0
3348,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,24960,26.0,480,9.0_6.0
3349,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,24960,26.0,480,9.0_6.0
3350,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,24960,26.0,480,9.0_6.0
3351,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,24960,26.0,480,9.0_6.0
3352,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,25440,26.5,480,9.0_6.0
3353,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,25440,26.5,480,9.0_6.0
3354,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,25440,26.5,480,9.0_6.0
3355,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,25440,26.5,480,9.0_6.0
3356,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,25440,26.5,480,9.0_6.0
3357,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,25440,26.5,480,9.0_6.0
3358,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,25920,27.0,480,9.0_6.0
3359,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,25920,27.0,480,9.0_6.0
3360,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,25920,27.0,480,9.0_6.0
3361,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,25920,27.0,480,9.0_6.0
3362,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,25920,27.0,480,9.0_6.0
3363,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,25920,27.0,480,9.0_6.0
3364,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,26400,27.5,480,9.0_6.0
3365,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,26400,27.5,480,9.0_6.0
3366,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,26400,27.5,480,9.0_6.0
3367,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,26400,27.5,480,9.0_6.0
3368,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,26400,27.5,480,9.0_6.0
3369,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,26400,27.5,480,9.0_6.0
3370,9.0,,,,,,44.0,,,,,480,note_off,,80.0,44.0,80.0,26880,28.0,480,9.0_7.0
3371,9.0,,,,,,41.0,,,,,0,note_off,,80.0,41.0,80.0,26880,28.0,480,9.0_7.0
3372,9.0,,,,,,36.0,,,,,0,note_off,,80.0,36.0,80.0,26880,28.0,480,9.0_7.0
