,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds
3565,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,510740,532.0208333333334
3566,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,510740,532.0208333333334
3567,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,510740,532.0208333333334
3568,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,511220,532.5208333333334
3569,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,511220,532.5208333333334
3570,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,511220,532.5208333333334
3571,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,511220,532.5208333333334
3572,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,511220,532.5208333333334
3573,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,511700,533.0208333333334
3574,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,511700,533.0208333333334
3575,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,511700,533.0208333333334
3576,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,511700,533.0208333333334
3577,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,512180,533.5208333333334
3578,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,512180,533.5208333333334
3579,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,512180,533.5208333333334
3580,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,512180,533.5208333333334
3581,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,512660,534.0208333333334
3582,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,512660,534.0208333333334
3583,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,512660,534.0208333333334
3584,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,512660,534.0208333333334
3585,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,513140,534.5208333333334
3586,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,513140,534.5208333333334
3587,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,513140,534.5208333333334
3588,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,513140,534.5208333333334
3589,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,513620,535.0208333333334
3590,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,513620,535.0208333333334
3591,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,513620,535.0208333333334
3592,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,513620,535.0208333333334
3593,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,514100,535.5208333333334
3594,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,514100,535.5208333333334
3595,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,514100,535.5208333333334
3596,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,514100,535.5208333333334
3597,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,514220,535.6458333333334
3598,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,514220,535.6458333333334
3599,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,514220,535.6458333333334
3600,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,514580,536.0208333333334
3601,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,514580,536.0208333333334
3602,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,514580,536.0208333333334
3603,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,514580,536.0208333333334
3604,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,515060,536.5208333333334
3605,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,515060,536.5208333333334
3606,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,515060,536.5208333333334
3607,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,515060,536.5208333333334
3608,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,515060,536.5208333333334
3609,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,515540,537.0208333333334
3610,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,515540,537.0208333333334
3611,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,515540,537.0208333333334
3612,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,515540,537.0208333333334
3613,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,516020,537.5208333333334
3614,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,516020,537.5208333333334
3615,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,516020,537.5208333333334
3616,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,516020,537.5208333333334
3617,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,516500,538.0208333333334
3618,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,516500,538.0208333333334
3619,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,516500,538.0208333333334
3620,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,516500,538.0208333333334
3621,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,516980,538.5208333333334
3622,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,516980,538.5208333333334
3623,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,516980,538.5208333333334
3624,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,516980,538.5208333333334
3625,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,517460,539.0208333333334
3626,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,517460,539.0208333333334
3627,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,517460,539.0208333333334
3628,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,517460,539.0208333333334
3629,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,517940,539.5208333333334
3630,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,517940,539.5208333333334
3631,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,517940,539.5208333333334
3632,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,517940,539.5208333333334
3633,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,518060,539.6458333333334
3634,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,518060,539.6458333333334
3635,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,518060,539.6458333333334
3636,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,518420,540.0208333333334
3637,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,518420,540.0208333333334
3638,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,518420,540.0208333333334
3639,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,518420,540.0208333333334
3640,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,518900,540.5208333333334
3641,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,518900,540.5208333333334
3642,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,518900,540.5208333333334
3643,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,518900,540.5208333333334
3644,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,518900,540.5208333333334
3645,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,519380,541.0208333333334
3646,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,519380,541.0208333333334
3647,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,519380,541.0208333333334
3648,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,519380,541.0208333333334
3649,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,519860,541.5208333333334
3650,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,519860,541.5208333333334
3651,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,519860,541.5208333333334
3652,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,519860,541.5208333333334
3653,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,520340,542.0208333333334
3654,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,520340,542.0208333333334
3655,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,520340,542.0208333333334
3656,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,520340,542.0208333333334
3657,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,520820,542.5208333333334
