,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,channel_meta,instrument
7419,3.0,,,,,,,-640.0,,,43,pitchwheel,,,,,75353,39.24635416666666,960,3.0_9.0,,
7420,3.0,,,,,,,-768.0,,,43,pitchwheel,,,,,75396,39.26875,960,3.0_9.0,,
7421,3.0,,,,,,,-896.0,,,43,pitchwheel,,,,,75439,39.29114583333333,960,3.0_9.0,,
7422,3.0,,,,,,,-1024.0,,,43,pitchwheel,,,,,75482,39.313541666666666,960,3.0_9.0,,
7423,3.0,,,,,,,-1152.0,,,43,pitchwheel,,,,,75525,39.3359375,960,3.0_9.0,,
7424,3.0,,,,,,,-1280.0,,,43,pitchwheel,,,,,75568,39.358333333333334,960,3.0_9.0,,
7425,3.0,,,,,,,-1408.0,,,43,pitchwheel,,,,,75611,39.38072916666667,960,3.0_9.0,,
7426,3.0,,,,,,,-1536.0,,,43,pitchwheel,,,,,75654,39.403125,960,3.0_9.0,,
7427,3.0,,,,,,,-1664.0,,,43,pitchwheel,,,,,75697,39.42552083333333,960,3.0_9.0,,
7428,3.0,,,,,,,-1792.0,,,43,pitchwheel,,,,,75740,39.447916666666664,960,3.0_9.0,,
7429,3.0,,,,,,,-1920.0,,,43,pitchwheel,,,,,75783,39.4703125,960,3.0_9.0,,
7430,3.0,,,,,,,-2048.0,,,43,pitchwheel,,,,,75826,39.49270833333333,960,3.0_9.0,,
7431,3.0,,,,,,,-2176.0,,,43,pitchwheel,,,,,75869,39.51510416666667,960,3.0_9.0,,
7432,3.0,,,,,,,-2304.0,,,43,pitchwheel,,,,,75912,39.5375,960,3.0_9.0,,
7433,3.0,,,,,,,-2432.0,,,43,pitchwheel,,,,,75955,39.559895833333336,960,3.0_9.0,,
7434,3.0,,,,,,,-2560.0,,,43,pitchwheel,,,,,75998,39.58229166666666,960,3.0_9.0,,
7435,3.0,,,,,,,-2688.0,,,43,pitchwheel,,,,,76041,39.6046875,960,3.0_9.0,,
7436,3.0,,,,,,,-2816.0,,,43,pitchwheel,,,,,76084,39.62708333333333,960,3.0_9.0,,
7437,3.0,,,,,,,-2944.0,,,43,pitchwheel,,,,,76127,39.649479166666666,960,3.0_9.0,,
7438,3.0,,,,,,,-3072.0,,,43,pitchwheel,,,,,76170,39.671875,960,3.0_9.0,,
7439,3.0,,,,,,,-3200.0,,,43,pitchwheel,,,,,76213,39.694270833333334,960,3.0_9.0,,
7440,3.0,,,,,,,-3328.0,,,43,pitchwheel,,,,,76256,39.71666666666667,960,3.0_9.0,,
7441,3.0,,,,,,,-3456.0,,,43,pitchwheel,,,,,76299,39.7390625,960,3.0_9.0,,
7442,3.0,,,,,,,-3584.0,,,43,pitchwheel,,,,,76342,39.76145833333333,960,3.0_9.0,,
7443,3.0,,,,,,,-3712.0,,,43,pitchwheel,,,,,76385,39.783854166666664,960,3.0_9.0,,
7444,3.0,,,,,,,-3840.0,,,43,pitchwheel,,,,,76428,39.80625,960,3.0_9.0,,
7445,3.0,,,,,,,-3968.0,,,43,pitchwheel,,,,,76471,39.82864583333333,960,3.0_9.0,,
7446,3.0,,,,,,,-4096.0,,,43,pitchwheel,,,,,76514,39.85104166666667,960,3.0_9.0,,
7447,3.0,,,,,,,-4224.0,,,43,pitchwheel,,,,,76557,39.8734375,960,3.0_9.0,,
7448,3.0,,,,,,,-4352.0,,,43,pitchwheel,,,,,76600,39.895833333333336,960,3.0_9.0,,
7449,3.0,,,,,,,-4480.0,,,43,pitchwheel,,,,,76643,39.91822916666666,960,3.0_9.0,,
7450,3.0,,,,,,,-4608.0,,,43,pitchwheel,,,,,76686,39.940625,960,3.0_9.0,,
7451,3.0,,,,,,,-4736.0,,,43,pitchwheel,,,,,76729,39.96302083333333,960,3.0_9.0,,
7452,3.0,,,,,,,-4864.0,,,43,pitchwheel,,,,,76772,39.985416666666666,960,3.0_9.0,,
7453,3.0,,,,,,,-4992.0,,,43,pitchwheel,,,,,76815,40.0078125,960,3.0_10.0,,
7454,3.0,,,,,,,-5120.0,,,43,pitchwheel,,,,,76858,40.030208333333334,960,3.0_10.0,,
7455,3.0,,,,,,,-5248.0,,,43,pitchwheel,,,,,76901,40.05260416666667,960,3.0_10.0,,
7456,3.0,,,,,,,-5376.0,,,43,pitchwheel,,,,,76944,40.075,960,3.0_10.0,,
7457,3.0,,,,,,,-5504.0,,,43,pitchwheel,,,,,76987,40.09739583333333,960,3.0_10.0,,
7458,3.0,,,,,,,-5632.0,,,43,pitchwheel,,,,,77030,40.119791666666664,960,3.0_10.0,,
7459,3.0,,,,,,,-5760.0,,,43,pitchwheel,,,,,77073,40.1421875,960,3.0_10.0,,
7460,3.0,,,,,,,-5888.0,,,43,pitchwheel,,,,,77116,40.16458333333333,960,3.0_10.0,,
7461,3.0,,,,,,,-6016.0,,,43,pitchwheel,,,,,77159,40.18697916666667,960,3.0_10.0,,
7462,3.0,,,,,,,-6144.0,,,43,pitchwheel,,,,,77202,40.209375,960,3.0_10.0,,
7463,3.0,,,,,,,-6272.0,,,43,pitchwheel,,,,,77245,40.231770833333336,960,3.0_10.0,,
7464,3.0,,,,,,,-6400.0,,,43,pitchwheel,,,,,77288,40.25416666666666,960,3.0_10.0,,
7465,3.0,,,,,,,-6528.0,,,43,pitchwheel,,,,,77331,40.2765625,960,3.0_10.0,,
7466,3.0,,,,,,,-6656.0,,,43,pitchwheel,,,,,77374,40.29895833333333,960,3.0_10.0,,
7467,3.0,,,,,,,-6784.0,,,43,pitchwheel,,,,,77417,40.321354166666666,960,3.0_10.0,,
7468,3.0,,,,,,,-6912.0,,,43,pitchwheel,,,,,77460,40.34375,960,3.0_10.0,,
7469,3.0,,,,,,,-7040.0,,,43,pitchwheel,,,,,77503,40.366145833333334,960,3.0_10.0,,
7470,3.0,,,,,,,-7168.0,,,43,pitchwheel,,,,,77546,40.38854166666667,960,3.0_10.0,,
7471,3.0,,,,,,,-7296.0,,,43,pitchwheel,,,,,77589,40.4109375,960,3.0_10.0,,
7472,3.0,,,,,,,-7424.0,,,43,pitchwheel,,,,,77632,40.43333333333333,960,3.0_10.0,,
7473,3.0,,,,,,,-7552.0,,,43,pitchwheel,,,,,77675,40.455729166666664,960,3.0_10.0,,
7474,3.0,,,,,,,-7680.0,,,43,pitchwheel,,,,,77718,40.478125,960,3.0_10.0,,
7475,3.0,,,,,,,-7808.0,,,43,pitchwheel,,,,,77761,40.50052083333333,960,3.0_10.0,,
7476,3.0,,,,,,,-7936.0,,,43,pitchwheel,,,,,77804,40.52291666666667,960,3.0_10.0,,
7477,3.0,,,,,,,-8064.0,,,43,pitchwheel,,,,,77847,40.5453125,960,3.0_10.0,,
7478,3.0,,,,,,,-8192.0,,,43,pitchwheel,,,,,77890,40.567708333333336,960,3.0_10.0,,
7479,3.0,,,,,,,-8192.0,,,43,pitchwheel,,,,,77933,40.59010416666666,960,3.0_10.0,,
7480,3.0,,,,,,,-8192.0,,,43,pitchwheel,,,,,77976,40.6125,960,3.0_10.0,,
7481,3.0,,,,,,,-8192.0,,,42,pitchwheel,,,,,78018,40.634375,960,3.0_10.0,,
7482,3.0,,,,,,,-8064.0,,,45,pitchwheel,,,,,78063,40.6578125,960,3.0_10.0,,
7483,3.0,,,,,,,-7936.0,,,45,pitchwheel,,,,,78108,40.68125,960,3.0_10.0,,
7484,3.0,,,,,,,-7808.0,,,45,pitchwheel,,,,,78153,40.7046875,960,3.0_10.0,,
7485,3.0,,,,,,,-7680.0,,,45,pitchwheel,,,,,78198,40.728125,960,3.0_10.0,,
7486,3.0,,,,,,,-7552.0,,,45,pitchwheel,,,,,78243,40.7515625,960,3.0_10.0,,
7487,3.0,,,,,,,-7424.0,,,45,pitchwheel,,,,,78288,40.775,960,3.0_10.0,,
7488,3.0,,,,,,,-7296.0,,,45,pitchwheel,,,,,78333,40.7984375,960,3.0_10.0,,
7489,3.0,,,,,,,-7168.0,,,45,pitchwheel,,,,,78378,40.821875,960,3.0_10.0,,
7490,3.0,,,,,,,-7040.0,,,45,pitchwheel,,,,,78423,40.8453125,960,3.0_10.0,,
7491,3.0,,,,,,,-6912.0,,,45,pitchwheel,,,,,78468,40.86875,960,3.0_10.0,,
7492,3.0,,,,,,,-6784.0,,,45,pitchwheel,,,,,78513,40.8921875,960,3.0_10.0,,
7493,3.0,,,,,,,-6656.0,,,45,pitchwheel,,,,,78558,40.915625,960,3.0_10.0,,
7494,3.0,,,,,,,-6528.0,,,45,pitchwheel,,,,,78603,40.9390625,960,3.0_10.0,,
7495,3.0,,,,,,,-6400.0,,,45,pitchwheel,,,,,78648,40.9625,960,3.0_10.0,,
7496,3.0,,,,,,,-6272.0,,,45,pitchwheel,,,,,78693,40.9859375,960,3.0_10.0,,
7497,3.0,,,,,,,-6144.0,,,45,pitchwheel,,,,,78738,41.009375,960,3.0_10.0,,
7498,3.0,,,,,,,-6016.0,,,45,pitchwheel,,,,,78783,41.0328125,960,3.0_10.0,,
7499,3.0,,,,,,,-5888.0,,,45,pitchwheel,,,,,78828,41.05625,960,3.0_10.0,,
7500,3.0,,,,,,,-5760.0,,,45,pitchwheel,,,,,78873,41.0796875,960,3.0_10.0,,
7501,3.0,,,,,,,-5632.0,,,45,pitchwheel,,,,,78918,41.103125,960,3.0_10.0,,
7502,3.0,,,,,,,-5504.0,,,45,pitchwheel,,,,,78963,41.1265625,960,3.0_10.0,,
7503,3.0,,,,,,,-5376.0,,,45,pitchwheel,,,,,79008,41.15,960,3.0_10.0,,
7504,3.0,,,,,,,-5248.0,,,45,pitchwheel,,,,,79053,41.1734375,960,3.0_10.0,,
7505,3.0,,,,,,,-5120.0,,,45,pitchwheel,,,,,79098,41.196875,960,3.0_10.0,,
7506,3.0,,,,,,,-4992.0,,,45,pitchwheel,,,,,79143,41.2203125,960,3.0_10.0,,
7507,3.0,,,,,,,-4864.0,,,45,pitchwheel,,,,,79188,41.24375,960,3.0_10.0,,
7508,3.0,,,,,,,-4736.0,,,45,pitchwheel,,,,,79233,41.2671875,960,3.0_10.0,,
7509,3.0,,,,,,,-4608.0,,,45,pitchwheel,,,,,79278,41.290625,960,3.0_10.0,,
7510,3.0,,,,,,,-4480.0,,,45,pitchwheel,,,,,79323,41.3140625,960,3.0_10.0,,
7511,3.0,,,,,,,-4352.0,,,45,pitchwheel,,,,,79368,41.3375,960,3.0_10.0,,
7512,3.0,,,,,,,-4224.0,,,45,pitchwheel,,,,,79413,41.3609375,960,3.0_10.0,,
7513,3.0,,,,,,,-4096.0,,,45,pitchwheel,,,,,79458,41.384375,960,3.0_10.0,,
7514,3.0,,,,,,,-3968.0,,,45,pitchwheel,,,,,79503,41.4078125,960,3.0_10.0,,
7515,3.0,,,,,,,-3840.0,,,45,pitchwheel,,,,,79548,41.43125,960,3.0_10.0,,
7516,3.0,,,,,,,-3712.0,,,45,pitchwheel,,,,,79593,41.4546875,960,3.0_10.0,,
7517,3.0,,,,,,,-3584.0,,,45,pitchwheel,,,,,79638,41.478125,960,3.0_10.0,,
7518,3.0,,,,,,,-3456.0,,,45,pitchwheel,,,,,79683,41.5015625,960,3.0_10.0,,
7519,3.0,,,,,,,-3328.0,,,45,pitchwheel,,,,,79728,41.525,960,3.0_10.0,,
7520,3.0,,,,,,,-3200.0,,,45,pitchwheel,,,,,79773,41.5484375,960,3.0_10.0,,
7521,3.0,,,,,,,-3072.0,,,45,pitchwheel,,,,,79818,41.571875,960,3.0_10.0,,
