,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
3825,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,541100,563.6458333333334,4.0,9.0,3,D#,270
3827,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,541460,564.0208333333334,3.0,10.0,10,A#,300
3828,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,541460,564.0208333333334,2.0,11.0,5,F,330
3829,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,541460,564.0208333333334,3.0,0.0,0,C,0
3833,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,541940,564.5208333333334,3.0,10.0,10,A#,300
3834,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,541940,564.5208333333334,3.0,2.0,2,D,60
3837,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,542420,565.0208333333334,3.0,10.0,10,A#,300
3838,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,542420,565.0208333333334,2.0,11.0,5,F,330
3839,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,542420,565.0208333333334,3.0,0.0,0,C,0
3843,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,542780,565.3958333333334,2.0,11.0,5,F,330
3844,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,542780,565.3958333333334,3.0,0.0,0,C,0
3847,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,542900,565.5208333333334,3.0,10.0,10,A#,300
3848,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,542900,565.5208333333334,3.0,2.0,2,D,60
3851,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,543020,565.6458333333334,4.0,9.0,3,D#,270
3853,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,543380,566.0208333333334,3.0,10.0,10,A#,300
3854,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,543380,566.0208333333334,2.0,11.0,5,F,330
3855,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,543380,566.0208333333334,3.0,0.0,0,C,0
3859,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,543860,566.5208333333334,3.0,10.0,10,A#,300
3860,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,543860,566.5208333333334,2.0,11.0,5,F,330
3861,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,543860,566.5208333333334,3.0,0.0,0,C,0
3865,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,544220,566.8958333333334,3.0,10.0,10,A#,300
3866,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,544220,566.8958333333334,2.0,11.0,5,F,330
3867,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,544220,566.8958333333334,3.0,0.0,0,C,0
3871,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,544460,567.1458333333334,3.0,10.0,10,A#,300
3872,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,544460,567.1458333333334,2.0,11.0,5,F,330
3873,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,544460,567.1458333333334,3.0,0.0,0,C,0
3877,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,544700,567.3958333333334,2.0,11.0,5,F,330
3878,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,544700,567.3958333333334,3.0,0.0,0,C,0
3881,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,544820,567.5208333333334,4.0,9.0,3,D#,270
3882,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,544820,567.5208333333334,2.0,11.0,5,F,330
3883,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,544820,567.5208333333334,3.0,0.0,0,C,0
3887,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,545300,568.0208333333334,3.0,10.0,10,A#,300
3888,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,545300,568.0208333333334,2.0,11.0,5,F,330
3889,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,545300,568.0208333333334,3.0,0.0,0,C,0
3893,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,545780,568.5208333333334,3.0,10.0,10,A#,300
3894,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,545780,568.5208333333334,3.0,2.0,2,D,60
3897,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,546260,569.0208333333334,3.0,10.0,10,A#,300
3898,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,546260,569.0208333333334,2.0,11.0,5,F,330
3899,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,546260,569.0208333333334,3.0,0.0,0,C,0
3903,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,546620,569.3958333333334,2.0,11.0,5,F,330
3904,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,546620,569.3958333333334,3.0,0.0,0,C,0
3907,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,546740,569.5208333333334,3.0,10.0,10,A#,300
3908,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,546740,569.5208333333334,3.0,2.0,2,D,60
3911,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,546860,569.6458333333334,4.0,9.0,3,D#,270
3913,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,547220,570.0208333333334,3.0,10.0,10,A#,300
3914,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,547220,570.0208333333334,2.0,11.0,5,F,330
3915,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,547220,570.0208333333334,3.0,0.0,0,C,0
3919,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,547700,570.5208333333334,3.0,10.0,10,A#,300
3920,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,547700,570.5208333333334,3.0,2.0,2,D,60
3923,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,548180,571.0208333333334,3.0,10.0,10,A#,300
3924,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,548180,571.0208333333334,2.0,11.0,5,F,330
3925,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,548180,571.0208333333334,3.0,0.0,0,C,0
3929,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,548540,571.3958333333334,2.0,11.0,5,F,330
3930,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,548540,571.3958333333334,3.0,0.0,0,C,0
3933,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,548660,571.5208333333334,3.0,10.0,10,A#,300
3934,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,548660,571.5208333333334,3.0,2.0,2,D,60
3937,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,548780,571.6458333333334,4.0,9.0,3,D#,270
3939,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,549140,572.0208333333334,3.0,10.0,10,A#,300
3940,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,549140,572.0208333333334,2.0,11.0,5,F,330
3941,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,549140,572.0208333333334,3.0,0.0,0,C,0
3945,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,549620,572.5208333333334,3.0,10.0,10,A#,300
3946,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,549620,572.5208333333334,3.0,2.0,2,D,60
3949,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,550100,573.0208333333334,3.0,10.0,10,A#,300
3950,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,550100,573.0208333333334,2.0,11.0,5,F,330
3951,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,550100,573.0208333333334,3.0,0.0,0,C,0
3955,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,550460,573.3958333333334,2.0,11.0,5,F,330
3956,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,550460,573.3958333333334,3.0,0.0,0,C,0
3959,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,550580,573.5208333333334,3.0,10.0,10,A#,300
3960,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,550580,573.5208333333334,3.0,2.0,2,D,60
3963,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,550700,573.6458333333334,4.0,9.0,3,D#,270
3965,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,551060,574.0208333333334,3.0,10.0,10,A#,300
3966,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,551060,574.0208333333334,2.0,11.0,5,F,330
3967,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,551060,574.0208333333334,3.0,0.0,0,C,0
3971,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,551540,574.5208333333334,3.0,10.0,10,A#,300
3972,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,551540,574.5208333333334,2.0,11.0,5,F,330
3973,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,551540,574.5208333333334,3.0,0.0,0,C,0
3977,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,551900,574.8958333333334,3.0,10.0,10,A#,300
3978,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,551900,574.8958333333334,2.0,11.0,5,F,330
3979,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,551900,574.8958333333334,3.0,0.0,0,C,0
3983,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,552140,575.1458333333334,3.0,10.0,10,A#,300
3984,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,552140,575.1458333333334,2.0,11.0,5,F,330
3985,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,552140,575.1458333333334,3.0,0.0,0,C,0
3989,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,552380,575.3958333333334,2.0,11.0,5,F,330
3990,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,552380,575.3958333333334,3.0,0.0,0,C,0
3993,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,552500,575.5208333333334,4.0,9.0,3,D#,270
3994,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,552500,575.5208333333334,2.0,11.0,5,F,330
3995,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,552500,575.5208333333334,3.0,0.0,0,C,0
3999,9.0,,,,,,57.0,,,,,,0,note_on,,95.0,57.0,95.0,552980,576.0208333333334,4.0,9.0,3,D#,270
4000,9.0,,,,,,38.0,,,,,,0,note_on,,95.0,38.0,95.0,552980,576.0208333333334,3.0,2.0,2,D,60
4003,9.0,,,,,,46.0,,,,,,1440,note_on,,111.0,46.0,111.0,556340,579.5208333333334,3.0,10.0,10,A#,300
4004,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,556340,579.5208333333334,3.0,2.0,2,D,60
4007,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,556460,579.6458333333334,4.0,9.0,3,D#,270
4009,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,556820,580.0208333333334,4.0,9.0,3,D#,270
4010,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,556820,580.0208333333334,2.0,11.0,5,F,330
4011,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,556820,580.0208333333334,3.0,0.0,0,C,0
4015,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,557300,580.5208333333334,2.0,11.0,5,F,330
4016,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,557300,580.5208333333334,3.0,0.0,0,C,0
4019,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,557780,581.0208333333334,2.0,11.0,5,F,330
4020,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,557780,581.0208333333334,3.0,0.0,0,C,0
4023,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,558260,581.5208333333334,2.0,11.0,5,F,330
4024,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,558260,581.5208333333334,3.0,0.0,0,C,0
4027,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,558740,582.0208333333334,2.0,11.0,5,F,330
4028,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,558740,582.0208333333334,3.0,0.0,0,C,0
4031,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,559220,582.5208333333334,2.0,11.0,5,F,330
4032,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,559220,582.5208333333334,3.0,0.0,0,C,0
4035,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,559700,583.0208333333334,2.0,11.0,5,F,330
4036,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,559700,583.0208333333334,3.0,0.0,0,C,0
4039,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,560180,583.5208333333334,3.0,10.0,10,A#,300
4040,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,560180,583.5208333333334,3.0,2.0,2,D,60
4043,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,560300,583.6458333333334,4.0,9.0,3,D#,270
4045,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,560660,584.0208333333334,4.0,9.0,3,D#,270
4046,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,560660,584.0208333333334,2.0,11.0,5,F,330
4047,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,560660,584.0208333333334,3.0,0.0,0,C,0
4051,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,561140,584.5208333333334,2.0,11.0,5,F,330
4052,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,561140,584.5208333333334,3.0,0.0,0,C,0
4055,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,561620,585.0208333333334,2.0,11.0,5,F,330
4056,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,561620,585.0208333333334,3.0,0.0,0,C,0
4059,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,562100,585.5208333333334,2.0,11.0,5,F,330
4060,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,562100,585.5208333333334,3.0,0.0,0,C,0
4063,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,562580,586.0208333333334,2.0,11.0,5,F,330
4064,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,562580,586.0208333333334,3.0,0.0,0,C,0
4067,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,563060,586.5208333333334,2.0,11.0,5,F,330
4068,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,563060,586.5208333333334,3.0,0.0,0,C,0
4071,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,563540,587.0208333333334,2.0,11.0,5,F,330
4072,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,563540,587.0208333333334,3.0,0.0,0,C,0
4075,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,564020,587.5208333333334,3.0,10.0,10,A#,300
4076,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,564020,587.5208333333334,3.0,2.0,2,D,60
4079,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,564140,587.6458333333334,4.0,9.0,3,D#,270
4081,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,564500,588.0208333333334,4.0,9.0,3,D#,270
4082,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,564500,588.0208333333334,2.0,11.0,5,F,330
4083,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,564500,588.0208333333334,3.0,0.0,0,C,0
4087,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,564980,588.5208333333334,2.0,11.0,5,F,330
4088,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,564980,588.5208333333334,3.0,0.0,0,C,0
4091,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,565460,589.0208333333334,2.0,11.0,5,F,330
4092,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,565460,589.0208333333334,3.0,0.0,0,C,0
4095,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,565940,589.5208333333334,2.0,11.0,5,F,330
4096,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,565940,589.5208333333334,3.0,0.0,0,C,0
4099,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,566420,590.0208333333334,2.0,11.0,5,F,330
4100,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,566420,590.0208333333334,3.0,0.0,0,C,0
4103,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,566900,590.5208333333334,2.0,11.0,5,F,330
4104,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,566900,590.5208333333334,3.0,0.0,0,C,0
4107,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,567380,591.0208333333334,2.0,11.0,5,F,330
4108,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,567380,591.0208333333334,3.0,0.0,0,C,0
4111,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,567860,591.5208333333334,3.0,10.0,10,A#,300
4112,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,567860,591.5208333333334,3.0,2.0,2,D,60
4115,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,567980,591.6458333333334,4.0,9.0,3,D#,270
4117,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,568340,592.0208333333334,4.0,9.0,3,D#,270
4118,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,568340,592.0208333333334,2.0,11.0,5,F,330
4119,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,568340,592.0208333333334,3.0,0.0,0,C,0
4123,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,568820,592.5208333333334,2.0,11.0,5,F,330
4124,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,568820,592.5208333333334,3.0,0.0,0,C,0
4127,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,569300,593.0208333333334,2.0,11.0,5,F,330
4128,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,569300,593.0208333333334,3.0,0.0,0,C,0
4131,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,569780,593.5208333333334,2.0,11.0,5,F,330
4132,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,569780,593.5208333333334,3.0,0.0,0,C,0
4135,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,570260,594.0208333333334,2.0,11.0,5,F,330
4136,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,570260,594.0208333333334,3.0,0.0,0,C,0
4139,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,570740,594.5208333333334,2.0,11.0,5,F,330
4140,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,570740,594.5208333333334,3.0,0.0,0,C,0
4143,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,571220,595.0208333333334,2.0,11.0,5,F,330
4144,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,571220,595.0208333333334,3.0,0.0,0,C,0
4147,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,571700,595.5208333333334,3.0,10.0,10,A#,300
4148,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,571700,595.5208333333334,3.0,2.0,2,D,60
4151,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,571820,595.6458333333334,4.0,9.0,3,D#,270
4153,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,572180,596.0208333333334,4.0,9.0,3,D#,270
4154,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,572180,596.0208333333334,2.0,11.0,5,F,330
4155,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,572180,596.0208333333334,3.0,0.0,0,C,0
4159,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,572660,596.5208333333334,2.0,11.0,5,F,330
4160,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,572660,596.5208333333334,3.0,0.0,0,C,0
4163,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,573140,597.0208333333334,2.0,11.0,5,F,330
4164,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,573140,597.0208333333334,3.0,0.0,0,C,0
4167,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,573620,597.5208333333334,2.0,11.0,5,F,330
4168,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,573620,597.5208333333334,3.0,0.0,0,C,0
4171,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,574100,598.0208333333334,2.0,11.0,5,F,330
4172,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,574100,598.0208333333334,3.0,0.0,0,C,0
4175,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,574580,598.5208333333334,2.0,11.0,5,F,330
4176,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,574580,598.5208333333334,3.0,0.0,0,C,0
4179,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,575060,599.0208333333334,2.0,11.0,5,F,330
4180,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,575060,599.0208333333334,3.0,0.0,0,C,0
4183,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,575540,599.5208333333334,3.0,10.0,10,A#,300
4184,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,575540,599.5208333333334,3.0,2.0,2,D,60
4187,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,575660,599.6458333333334,4.0,9.0,3,D#,270
4189,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,576020,600.0208333333334,4.0,9.0,3,D#,270
4190,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,576020,600.0208333333334,2.0,11.0,5,F,330
4191,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,576020,600.0208333333334,3.0,0.0,0,C,0
4195,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,576500,600.5208333333334,2.0,11.0,5,F,330
4196,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,576500,600.5208333333334,3.0,0.0,0,C,0
4199,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,576980,601.0208333333334,2.0,11.0,5,F,330
4200,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,576980,601.0208333333334,3.0,0.0,0,C,0
4203,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,577460,601.5208333333334,2.0,11.0,5,F,330
4204,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,577460,601.5208333333334,3.0,0.0,0,C,0
4207,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,577940,602.0208333333334,2.0,11.0,5,F,330
4208,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,577940,602.0208333333334,3.0,0.0,0,C,0
