,channel,control,data,name,note,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
11345,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,32832,85.5,4.0,7.0,1,C#,210
11347,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,32880,85.625,4.0,5.0,11,B,150
11349,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,32928,85.75,4.0,7.0,1,C#,210
11351,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,32976,85.875,4.0,5.0,11,B,150
11353,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33024,86.0,4.0,7.0,1,C#,210
11355,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33072,86.125,4.0,5.0,11,B,150
11357,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33120,86.25,4.0,7.0,1,C#,210
11359,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33168,86.375,4.0,5.0,11,B,150
11361,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33216,86.5,4.0,7.0,1,C#,210
11363,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33264,86.625,4.0,5.0,11,B,150
11365,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33312,86.75,4.0,7.0,1,C#,210
11367,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33360,86.875,4.0,5.0,11,B,150
11369,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,33456,87.125,4.0,7.0,1,C#,210
11371,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33504,87.25,4.0,7.0,1,C#,210
11373,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33552,87.375,4.0,5.0,11,B,150
11375,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33600,87.5,4.0,7.0,1,C#,210
11377,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33648,87.625,4.0,5.0,11,B,150
11379,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33696,87.75,4.0,7.0,1,C#,210
11381,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33744,87.875,4.0,5.0,11,B,150
11383,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33792,88.0,4.0,7.0,1,C#,210
11385,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33840,88.125,4.0,5.0,11,B,150
11387,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33888,88.25,4.0,7.0,1,C#,210
11389,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,33936,88.375,4.0,5.0,11,B,150
11391,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,33984,88.5,4.0,7.0,1,C#,210
11393,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34032,88.625,4.0,5.0,11,B,150
11395,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34080,88.75,4.0,7.0,1,C#,210
11397,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34128,88.875,4.0,5.0,11,B,150
11399,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,34224,89.125,4.0,7.0,1,C#,210
11401,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34272,89.25,4.0,7.0,1,C#,210
11403,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34320,89.375,4.0,5.0,11,B,150
11405,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34368,89.5,4.0,7.0,1,C#,210
11407,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34416,89.625,4.0,5.0,11,B,150
11409,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34464,89.75,4.0,7.0,1,C#,210
11411,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34512,89.875,4.0,5.0,11,B,150
11413,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34560,90.0,4.0,7.0,1,C#,210
11415,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34608,90.125,4.0,5.0,11,B,150
11417,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34656,90.25,4.0,7.0,1,C#,210
11419,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34704,90.375,4.0,5.0,11,B,150
11421,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34752,90.5,4.0,7.0,1,C#,210
11423,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34800,90.625,4.0,5.0,11,B,150
11425,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,34848,90.75,4.0,7.0,1,C#,210
11427,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,34896,90.875,4.0,5.0,11,B,150
11429,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,34992,91.125,4.0,7.0,1,C#,210
11431,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35040,91.25,4.0,7.0,1,C#,210
11433,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35088,91.375,4.0,5.0,11,B,150
11435,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35136,91.5,4.0,7.0,1,C#,210
11437,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35184,91.625,4.0,5.0,11,B,150
11439,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35232,91.75,4.0,7.0,1,C#,210
11441,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35280,91.875,4.0,5.0,11,B,150
11443,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35328,92.0,4.0,7.0,1,C#,210
11445,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35376,92.125,4.0,5.0,11,B,150
11447,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35424,92.25,4.0,7.0,1,C#,210
11449,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35472,92.375,4.0,5.0,11,B,150
11451,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35520,92.5,4.0,7.0,1,C#,210
11453,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35568,92.625,4.0,5.0,11,B,150
11455,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35616,92.75,4.0,7.0,1,C#,210
11457,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35664,92.875,4.0,5.0,11,B,150
11459,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,35760,93.125,4.0,7.0,1,C#,210
11461,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35808,93.25,4.0,7.0,1,C#,210
11463,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35856,93.375,4.0,5.0,11,B,150
11465,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,35904,93.5,4.0,7.0,1,C#,210
11467,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,35952,93.625,4.0,5.0,11,B,150
11469,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36000,93.75,4.0,7.0,1,C#,210
11471,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36048,93.875,4.0,5.0,11,B,150
11473,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36096,94.0,4.0,7.0,1,C#,210
11475,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36144,94.125,4.0,5.0,11,B,150
11477,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36192,94.25,4.0,7.0,1,C#,210
11479,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36240,94.375,4.0,5.0,11,B,150
11481,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36288,94.5,4.0,7.0,1,C#,210
11483,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36336,94.625,4.0,5.0,11,B,150
11485,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36384,94.75,4.0,7.0,1,C#,210
11487,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36432,94.875,4.0,5.0,11,B,150
11489,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,36528,95.125,4.0,7.0,1,C#,210
11491,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36576,95.25,4.0,7.0,1,C#,210
11493,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36624,95.375,4.0,5.0,11,B,150
11495,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36672,95.5,4.0,7.0,1,C#,210
11497,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36720,95.625,4.0,5.0,11,B,150
11499,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,36768,95.75,4.0,7.0,1,C#,210
11501,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,36816,95.875,4.0,5.0,11,B,150
11503,5.0,,,,55.0,,,,,772,note_on,,112.0,55.0,112.0,37632,98.0,4.0,7.0,1,C#,210
11505,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,37680,98.125,4.0,5.0,11,B,150
11507,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,37728,98.25,4.0,7.0,1,C#,210
11509,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,37776,98.375,4.0,5.0,11,B,150
11511,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,37824,98.5,4.0,7.0,1,C#,210
11513,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,37872,98.625,4.0,5.0,11,B,150
11515,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,37920,98.75,4.0,7.0,1,C#,210
11517,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,37968,98.875,4.0,5.0,11,B,150
11519,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,38064,99.125,4.0,7.0,1,C#,210
11521,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38112,99.25,4.0,7.0,1,C#,210
11523,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38160,99.375,4.0,5.0,11,B,150
11525,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38208,99.5,4.0,7.0,1,C#,210
11527,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38256,99.625,4.0,5.0,11,B,150
11529,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38304,99.75,4.0,7.0,1,C#,210
11531,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38352,99.875,4.0,5.0,11,B,150
11533,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38400,100.0,4.0,7.0,1,C#,210
11535,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38448,100.125,4.0,5.0,11,B,150
11537,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38496,100.25,4.0,7.0,1,C#,210
11539,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38544,100.375,4.0,5.0,11,B,150
11541,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38592,100.5,4.0,7.0,1,C#,210
11543,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38640,100.625,4.0,5.0,11,B,150
11545,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38688,100.75,4.0,7.0,1,C#,210
11547,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38736,100.875,4.0,5.0,11,B,150
11549,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,38832,101.125,4.0,7.0,1,C#,210
11551,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38880,101.25,4.0,7.0,1,C#,210
11553,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,38928,101.375,4.0,5.0,11,B,150
11555,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38976,101.5,4.0,7.0,1,C#,210
11557,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39024,101.625,4.0,5.0,11,B,150
11559,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39072,101.75,4.0,7.0,1,C#,210
11561,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39120,101.875,4.0,5.0,11,B,150
11563,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39168,102.0,4.0,7.0,1,C#,210
11565,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39216,102.125,4.0,5.0,11,B,150
11567,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39264,102.25,4.0,7.0,1,C#,210
11569,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39312,102.375,4.0,5.0,11,B,150
11571,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39360,102.5,4.0,7.0,1,C#,210
11573,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39408,102.625,4.0,5.0,11,B,150
11575,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39456,102.75,4.0,7.0,1,C#,210
11577,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39504,102.875,4.0,5.0,11,B,150
11579,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,39600,103.125,4.0,7.0,1,C#,210
11581,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39648,103.25,4.0,7.0,1,C#,210
11583,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39696,103.375,4.0,5.0,11,B,150
11585,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39744,103.5,4.0,7.0,1,C#,210
11587,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39792,103.625,4.0,5.0,11,B,150
11589,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39840,103.75,4.0,7.0,1,C#,210
11591,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39888,103.875,4.0,5.0,11,B,150
11593,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,39936,104.0,4.0,7.0,1,C#,210
11595,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,39984,104.125,4.0,5.0,11,B,150
11597,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40032,104.25,4.0,7.0,1,C#,210
11599,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40080,104.375,4.0,5.0,11,B,150
11601,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40128,104.5,4.0,7.0,1,C#,210
11603,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40176,104.625,4.0,5.0,11,B,150
11605,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40224,104.75,4.0,7.0,1,C#,210
11607,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40272,104.875,4.0,5.0,11,B,150
11609,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,40368,105.125,4.0,7.0,1,C#,210
11611,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40416,105.25,4.0,7.0,1,C#,210
11613,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40464,105.375,4.0,5.0,11,B,150
11615,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40512,105.5,4.0,7.0,1,C#,210
11617,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40560,105.625,4.0,5.0,11,B,150
11619,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40608,105.75,4.0,7.0,1,C#,210
11621,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40656,105.875,4.0,5.0,11,B,150
11623,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40704,106.0,4.0,7.0,1,C#,210
11625,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40752,106.125,4.0,5.0,11,B,150
11627,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40800,106.25,4.0,7.0,1,C#,210
11629,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40848,106.375,4.0,5.0,11,B,150
11631,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40896,106.5,4.0,7.0,1,C#,210
11633,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,40944,106.625,4.0,5.0,11,B,150
11635,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40992,106.75,4.0,7.0,1,C#,210
11637,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41040,106.875,4.0,5.0,11,B,150
11639,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,41136,107.125,4.0,7.0,1,C#,210
11641,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41184,107.25,4.0,7.0,1,C#,210
11643,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41232,107.375,4.0,5.0,11,B,150
11645,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41280,107.5,4.0,7.0,1,C#,210
11647,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41328,107.625,4.0,5.0,11,B,150
11649,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41376,107.75,4.0,7.0,1,C#,210
11651,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41424,107.875,4.0,5.0,11,B,150
11653,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41472,108.0,4.0,7.0,1,C#,210
11655,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41520,108.125,4.0,5.0,11,B,150
11657,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41568,108.25,4.0,7.0,1,C#,210
11659,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41616,108.375,4.0,5.0,11,B,150
11661,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41664,108.5,4.0,7.0,1,C#,210
11663,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41712,108.625,4.0,5.0,11,B,150
11665,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41760,108.75,4.0,7.0,1,C#,210
11667,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,41808,108.875,4.0,5.0,11,B,150
11669,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,41904,109.125,4.0,7.0,1,C#,210
11671,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41952,109.25,4.0,7.0,1,C#,210
11673,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42000,109.375,4.0,5.0,11,B,150
11675,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42048,109.5,4.0,7.0,1,C#,210
11677,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42096,109.625,4.0,5.0,11,B,150
11679,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42144,109.75,4.0,7.0,1,C#,210
11681,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42192,109.875,4.0,5.0,11,B,150
11683,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42240,110.0,4.0,7.0,1,C#,210
11685,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42288,110.125,4.0,5.0,11,B,150
11687,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42336,110.25,4.0,7.0,1,C#,210
11689,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42384,110.375,4.0,5.0,11,B,150
11691,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42432,110.5,4.0,7.0,1,C#,210
11693,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42480,110.625,4.0,5.0,11,B,150
11695,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42528,110.75,4.0,7.0,1,C#,210
11697,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42576,110.875,4.0,5.0,11,B,150
11699,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,42672,111.125,4.0,7.0,1,C#,210
11701,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42720,111.25,4.0,7.0,1,C#,210
11703,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42768,111.375,4.0,5.0,11,B,150
11705,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42816,111.5,4.0,7.0,1,C#,210
11707,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42864,111.625,4.0,5.0,11,B,150
11709,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,42912,111.75,4.0,7.0,1,C#,210
11711,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,42960,111.875,4.0,5.0,11,B,150
11713,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43008,112.0,4.0,7.0,1,C#,210
11715,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,43056,112.125,4.0,5.0,11,B,150
11717,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43104,112.25,4.0,7.0,1,C#,210
11719,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,43152,112.375,4.0,5.0,11,B,150
11721,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43200,112.5,4.0,7.0,1,C#,210
11723,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,43248,112.625,4.0,5.0,11,B,150
11725,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43296,112.75,4.0,7.0,1,C#,210
11727,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,43344,112.875,4.0,5.0,11,B,150
11729,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,43440,113.125,4.0,7.0,1,C#,210
11731,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43488,113.25,4.0,7.0,1,C#,210
11733,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,43536,113.375,4.0,5.0,11,B,150
11735,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43584,113.5,4.0,7.0,1,C#,210
11737,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,43632,113.625,4.0,5.0,11,B,150
11739,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43680,113.75,4.0,7.0,1,C#,210
11741,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,43728,113.875,4.0,5.0,11,B,150
11743,5.0,,,,55.0,,,,,6148,note_on,,112.0,55.0,112.0,49920,130.0,4.0,7.0,1,C#,210
11745,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,49968,130.125,4.0,5.0,11,B,150
11747,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50016,130.25,4.0,7.0,1,C#,210
11749,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50064,130.375,4.0,5.0,11,B,150
11751,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50112,130.5,4.0,7.0,1,C#,210
11753,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50160,130.625,4.0,5.0,11,B,150
11755,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50208,130.75,4.0,7.0,1,C#,210
11757,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50256,130.875,4.0,5.0,11,B,150
11759,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,50352,131.125,4.0,7.0,1,C#,210
11761,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50400,131.25,4.0,7.0,1,C#,210
11763,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50448,131.375,4.0,5.0,11,B,150
11765,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50496,131.5,4.0,7.0,1,C#,210
11767,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50544,131.625,4.0,5.0,11,B,150
11769,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50592,131.75,4.0,7.0,1,C#,210
11771,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50640,131.875,4.0,5.0,11,B,150
11773,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50688,132.0,4.0,7.0,1,C#,210
11775,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50736,132.125,4.0,5.0,11,B,150
11777,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50784,132.25,4.0,7.0,1,C#,210
11779,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50832,132.375,4.0,5.0,11,B,150
11781,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50880,132.5,4.0,7.0,1,C#,210
11783,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,50928,132.625,4.0,5.0,11,B,150
11785,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50976,132.75,4.0,7.0,1,C#,210
11787,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51024,132.875,4.0,5.0,11,B,150
11789,5.0,,,,55.0,,,,,52,note_on,,112.0,55.0,112.0,51120,133.125,4.0,7.0,1,C#,210
11791,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,51168,133.25,4.0,7.0,1,C#,210
11793,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51216,133.375,4.0,5.0,11,B,150
11795,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,51264,133.5,4.0,7.0,1,C#,210
11797,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51312,133.625,4.0,5.0,11,B,150
11799,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,51360,133.75,4.0,7.0,1,C#,210
11801,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51408,133.875,4.0,5.0,11,B,150
11803,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,51456,134.0,4.0,7.0,1,C#,210
11805,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51504,134.125,4.0,5.0,11,B,150
11807,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,51552,134.25,4.0,7.0,1,C#,210
11809,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51600,134.375,4.0,5.0,11,B,150
11811,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,51648,134.5,4.0,7.0,1,C#,210
11813,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51696,134.625,4.0,5.0,11,B,150
11815,5.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,51744,134.75,4.0,7.0,1,C#,210
11817,5.0,,,,53.0,,,,,4,note_on,,112.0,53.0,112.0,51792,134.875,4.0,5.0,11,B,150
