,section,tick,event_desc,event_details,note_number,note_velocity,6,note_value,second,octave,note,note_nmd,note_name,angle
4004,3,107520,Note_on_c,2,39,95,,39,112.0,3,3,9,A,90
4005,3,107760,Note_off_c,2,39,95,,39,112.25,3,3,9,A,90
4006,3,108000,Note_on_c,2,39,95,,39,112.5,3,3,9,A,90
4007,3,108240,Note_off_c,2,39,95,,39,112.75,3,3,9,A,90
4008,3,108240,Note_on_c,2,39,95,,39,112.75,3,3,9,A,90
4009,3,108420,Note_on_c,3,49,95,,49,112.9375,4,1,7,G,30
4010,3,108480,Note_off_c,2,39,95,,39,113.0,3,3,9,A,90
4011,3,108480,Note_off_c,3,49,95,,49,113.0,4,1,7,G,30
4012,3,108480,Note_on_c,3,51,95,,51,113.0,4,3,9,A,90
4013,3,108480,Note_on_c,2,39,95,,39,113.0,3,3,9,A,90
4014,3,109440,Note_off_c,3,51,95,,51,114.0,4,3,9,A,90
4015,3,109440,Note_off_c,2,39,95,,39,114.0,3,3,9,A,90
4016,3,109440,Note_on_c,2,39,95,,39,114.0,3,3,9,A,90
4017,3,109680,Note_off_c,2,39,95,,39,114.25,3,3,9,A,90
4018,3,109920,Note_on_c,2,39,95,,39,114.5,3,3,9,A,90
4019,3,110160,Note_off_c,2,39,95,,39,114.75,3,3,9,A,90
4020,3,110160,Note_on_c,2,39,95,,39,114.75,3,3,9,A,90
4021,3,110400,Note_off_c,2,39,95,,39,115.0,3,3,9,A,90
4022,3,110400,Note_on_c,2,59,95,,59,115.0,4,11,5,F,330
4023,3,110400,Note_on_c,2,52,95,,52,115.0,4,4,4,E,120
4024,3,110640,Note_off_c,2,59,95,,59,115.25,4,11,5,F,330
4025,3,110640,Note_off_c,2,52,95,,52,115.25,4,4,4,E,120
4026,3,110640,Note_on_c,2,58,95,,58,115.25,4,10,10,A#,300
4027,3,110640,Note_on_c,2,51,95,,51,115.25,4,3,9,A,90
4028,3,110880,Note_off_c,2,58,95,,58,115.5,4,10,10,A#,300
4029,3,110880,Note_off_c,2,51,95,,51,115.5,4,3,9,A,90
4030,3,110880,Note_on_c,2,57,95,,57,115.5,4,9,3,D#,270
4031,3,110880,Note_on_c,2,50,95,,50,115.5,4,2,2,D,60
4032,3,111360,Note_off_c,2,57,95,,57,116.0,4,9,3,D#,270
4033,3,111360,Note_off_c,2,50,95,,50,116.0,4,2,2,D,60
4034,3,111360,Note_on_c,2,39,95,,39,116.0,3,3,9,A,90
4035,3,111600,Note_off_c,2,39,95,,39,116.25,3,3,9,A,90
4036,3,111840,Note_on_c,2,39,95,,39,116.5,3,3,9,A,90
4037,3,112080,Note_off_c,2,39,95,,39,116.75,3,3,9,A,90
4038,3,112080,Note_on_c,2,39,95,,39,116.75,3,3,9,A,90
4039,3,112260,Note_on_c,3,49,95,,49,116.9375,4,1,7,G,30
4040,3,112320,Note_off_c,2,39,95,,39,117.0,3,3,9,A,90
4041,3,112320,Note_off_c,3,49,95,,49,117.0,4,1,7,G,30
4042,3,112320,Note_on_c,3,51,95,,51,117.0,4,3,9,A,90
4043,3,112320,Note_on_c,2,39,95,,39,117.0,3,3,9,A,90
4044,3,113280,Note_off_c,3,51,95,,51,118.0,4,3,9,A,90
4045,3,113280,Note_off_c,2,39,95,,39,118.0,3,3,9,A,90
4046,3,113280,Note_on_c,2,39,95,,39,118.0,3,3,9,A,90
4047,3,113520,Note_off_c,2,39,95,,39,118.25,3,3,9,A,90
4048,3,113760,Note_on_c,2,39,95,,39,118.5,3,3,9,A,90
4049,3,114000,Note_off_c,2,39,95,,39,118.75,3,3,9,A,90
4050,3,114000,Note_on_c,2,39,95,,39,118.75,3,3,9,A,90
4051,3,114240,Note_off_c,2,39,95,,39,119.0,3,3,9,A,90
4052,3,114240,Note_on_c,2,61,95,,61,119.0,5,1,7,G,30
4053,3,114240,Note_on_c,2,54,95,,54,119.0,4,6,6,F#,180
4054,3,114480,Note_off_c,2,61,95,,61,119.25,5,1,7,G,30
4055,3,114480,Note_off_c,2,54,95,,54,119.25,4,6,6,F#,180
4056,3,114480,Note_on_c,2,60,95,,60,119.25,5,0,0,C,0
4057,3,114480,Note_on_c,2,53,95,,53,119.25,4,5,11,B,150
4058,3,114720,Note_off_c,2,60,95,,60,119.5,5,0,0,C,0
4059,3,114720,Note_off_c,2,53,95,,53,119.5,4,5,11,B,150
4060,3,114720,Note_on_c,2,59,95,,59,119.5,4,11,5,F,330
4061,3,114720,Note_on_c,2,52,95,,52,119.5,4,4,4,E,120
4062,3,115200,Note_off_c,2,59,95,,59,120.0,4,11,5,F,330
4063,3,115200,Note_off_c,2,52,95,,52,120.0,4,4,4,E,120
4064,3,115200,Note_on_c,2,39,95,,39,120.0,3,3,9,A,90
4065,3,115440,Note_off_c,2,39,95,,39,120.25,3,3,9,A,90
4066,3,115680,Note_on_c,2,39,95,,39,120.5,3,3,9,A,90
4067,3,115920,Note_off_c,2,39,95,,39,120.75,3,3,9,A,90
4068,3,115920,Note_on_c,2,39,95,,39,120.75,3,3,9,A,90
4069,3,116100,Note_on_c,3,49,95,,49,120.9375,4,1,7,G,30
4070,3,116160,Note_off_c,2,39,95,,39,121.0,3,3,9,A,90
4071,3,116160,Note_off_c,3,49,95,,49,121.0,4,1,7,G,30
4072,3,116160,Note_on_c,3,51,95,,51,121.0,4,3,9,A,90
4073,3,116160,Note_on_c,2,39,95,,39,121.0,3,3,9,A,90
4074,3,117120,Note_off_c,3,51,95,,51,122.0,4,3,9,A,90
4075,3,117120,Note_off_c,2,39,95,,39,122.0,3,3,9,A,90
4076,3,117120,Note_on_c,2,39,95,,39,122.0,3,3,9,A,90
4077,3,117360,Note_off_c,2,39,95,,39,122.25,3,3,9,A,90
4078,3,117600,Note_on_c,2,39,95,,39,122.5,3,3,9,A,90
4079,3,117840,Note_off_c,2,39,95,,39,122.75,3,3,9,A,90
4080,3,117840,Note_on_c,2,39,95,,39,122.75,3,3,9,A,90
4081,3,118080,Note_off_c,2,39,95,,39,123.0,3,3,9,A,90
4082,3,118080,Note_on_c,2,59,95,,59,123.0,4,11,5,F,330
4083,3,118080,Note_on_c,2,52,95,,52,123.0,4,4,4,E,120
4084,3,118320,Note_off_c,2,59,95,,59,123.25,4,11,5,F,330
4085,3,118320,Note_off_c,2,52,95,,52,123.25,4,4,4,E,120
4086,3,118320,Note_on_c,2,58,95,,58,123.25,4,10,10,A#,300
4087,3,118320,Note_on_c,2,51,95,,51,123.25,4,3,9,A,90
4088,3,118560,Note_off_c,2,58,95,,58,123.5,4,10,10,A#,300
4089,3,118560,Note_off_c,2,51,95,,51,123.5,4,3,9,A,90
4090,3,118560,Note_on_c,2,57,95,,57,123.5,4,9,3,D#,270
4091,3,118560,Note_on_c,2,50,95,,50,123.5,4,2,2,D,60
4092,3,119040,Note_off_c,2,57,95,,57,124.0,4,9,3,D#,270
4093,3,119040,Note_off_c,2,50,95,,50,124.0,4,2,2,D,60
4094,3,119040,Note_on_c,2,39,95,,39,124.0,3,3,9,A,90
4095,3,119280,Note_off_c,2,39,95,,39,124.25,3,3,9,A,90
4096,3,119520,Note_on_c,2,39,95,,39,124.5,3,3,9,A,90
4097,3,119760,Note_off_c,2,39,95,,39,124.75,3,3,9,A,90
4098,3,119760,Note_on_c,2,39,95,,39,124.75,3,3,9,A,90
4099,3,119940,Note_on_c,3,49,95,,49,124.9375,4,1,7,G,30
4100,3,120000,Note_off_c,2,39,95,,39,125.0,3,3,9,A,90
4101,3,120000,Note_off_c,3,49,95,,49,125.0,4,1,7,G,30
4102,3,120000,Note_on_c,3,51,95,,51,125.0,4,3,9,A,90
4103,3,120000,Note_on_c,2,39,95,,39,125.0,3,3,9,A,90
4104,3,120960,Note_off_c,3,51,95,,51,126.0,4,3,9,A,90
4105,3,120960,Note_off_c,2,39,95,,39,126.0,3,3,9,A,90
4106,3,120960,Note_on_c,2,39,95,,39,126.0,3,3,9,A,90
4107,3,121200,Note_off_c,2,39,95,,39,126.25,3,3,9,A,90
4108,3,121200,Note_on_c,2,39,95,,39,126.25,3,3,9,A,90
4109,3,121440,Note_off_c,2,39,95,,39,126.5,3,3,9,A,90
4110,3,121440,Note_on_c,2,39,95,,39,126.5,3,3,9,A,90
4111,3,121680,Note_off_c,2,39,95,,39,126.75,3,3,9,A,90
4112,3,121680,Note_on_c,2,39,95,,39,126.75,3,3,9,A,90
4113,3,121920,Note_off_c,2,39,95,,39,127.0,3,3,9,A,90
4114,3,121920,Note_on_c,2,49,95,,49,127.0,4,1,7,G,30
4115,3,121920,Note_on_c,2,42,95,,42,127.0,3,6,6,F#,180
4116,3,122160,Note_off_c,2,49,95,,49,127.25,4,1,7,G,30
4117,3,122160,Note_off_c,2,42,95,,42,127.25,3,6,6,F#,180
4118,3,122160,Note_on_c,2,48,95,,48,127.25,4,0,0,C,0
4119,3,122160,Note_on_c,2,41,95,,41,127.25,3,5,11,B,150
4120,3,122400,Note_off_c,2,48,95,,48,127.5,4,0,0,C,0
4121,3,122400,Note_off_c,2,41,95,,41,127.5,3,5,11,B,150
4122,3,122400,Note_on_c,2,47,95,,47,127.5,3,11,5,F,330
4123,3,122400,Note_on_c,2,40,95,,40,127.5,3,4,4,E,120
4124,3,122880,Note_off_c,2,47,95,,47,128.0,3,11,5,F,330
4125,3,122880,Note_off_c,2,40,95,,40,128.0,3,4,4,E,120
4126,3,122880,Note_on_c,2,48,95,,48,128.0,4,0,0,C,0
4127,3,122880,Note_on_c,2,41,95,,41,128.0,3,5,11,B,150
4128,3,125760,Note_off_c,2,48,95,,48,131.0,4,0,0,C,0
4129,3,125760,Note_off_c,2,41,95,,41,131.0,3,5,11,B,150
4130,3,125760,Note_on_c,2,49,95,,49,131.0,4,1,7,G,30
4131,3,125760,Note_on_c,2,42,95,,42,131.0,3,6,6,F#,180
4132,3,126720,Note_off_c,2,49,95,,49,132.0,4,1,7,G,30
4133,3,126720,Note_off_c,2,42,95,,42,132.0,3,6,6,F#,180
4134,3,126720,Note_on_c,2,39,95,,39,132.0,3,3,9,A,90
4135,3,126960,Note_off_c,2,39,95,,39,132.25,3,3,9,A,90
4136,3,126960,Note_on_c,2,39,95,,39,132.25,3,3,9,A,90
4137,3,127200,Note_off_c,2,39,95,,39,132.5,3,3,9,A,90
4138,3,127200,Note_on_c,2,39,95,,39,132.5,3,3,9,A,90
4139,3,127440,Note_off_c,2,39,95,,39,132.75,3,3,9,A,90
4140,3,127440,Note_on_c,2,39,95,,39,132.75,3,3,9,A,90
4141,3,127680,Note_off_c,2,39,95,,39,133.0,3,3,9,A,90
4142,3,127680,Note_on_c,2,39,95,,39,133.0,3,3,9,A,90
4143,3,127920,Note_off_c,2,39,95,,39,133.25,3,3,9,A,90
4144,3,127920,Note_on_c,2,39,95,,39,133.25,3,3,9,A,90
4145,3,128160,Note_off_c,2,39,95,,39,133.5,3,3,9,A,90
4146,3,128160,Note_on_c,2,39,95,,39,133.5,3,3,9,A,90
4147,3,128400,Note_off_c,2,39,95,,39,133.75,3,3,9,A,90
4148,3,128400,Note_on_c,2,39,95,,39,133.75,3,3,9,A,90
4149,3,128640,Note_off_c,2,39,95,,39,134.0,3,3,9,A,90
4150,3,128640,Note_on_c,2,39,95,,39,134.0,3,3,9,A,90
4151,3,128880,Note_off_c,2,39,95,,39,134.25,3,3,9,A,90
4152,3,128880,Note_on_c,2,39,95,,39,134.25,3,3,9,A,90
4153,3,129120,Note_off_c,2,39,95,,39,134.5,3,3,9,A,90
4154,3,129120,Note_on_c,2,49,95,,49,134.5,4,1,7,G,30
4155,3,129120,Note_on_c,2,42,95,,42,134.5,3,6,6,F#,180
4156,3,129600,Note_off_c,2,49,95,,49,135.0,4,1,7,G,30
4157,3,129600,Note_off_c,2,42,95,,42,135.0,3,6,6,F#,180
4158,3,129600,Note_on_c,2,39,95,,39,135.0,3,3,9,A,90
4159,3,129840,Note_off_c,2,39,95,,39,135.25,3,3,9,A,90
4160,3,129840,Note_on_c,2,39,95,,39,135.25,3,3,9,A,90
4161,3,130080,Note_off_c,2,39,95,,39,135.5,3,3,9,A,90
4162,3,130080,Note_on_c,2,49,95,,49,135.5,4,1,7,G,30
4163,3,130080,Note_on_c,2,42,95,,42,135.5,3,6,6,F#,180
4164,3,130560,Note_off_c,2,49,95,,49,136.0,4,1,7,G,30
4165,3,130560,Note_off_c,2,42,95,,42,136.0,3,6,6,F#,180
4166,3,130560,Note_on_c,2,48,95,,48,136.0,4,0,0,C,0
4167,3,130560,Note_on_c,2,41,95,,41,136.0,3,5,11,B,150
4168,3,133440,Note_off_c,2,48,95,,48,139.0,4,0,0,C,0
4169,3,133440,Note_off_c,2,41,95,,41,139.0,3,5,11,B,150
4170,3,133440,Note_on_c,2,52,95,,52,139.0,4,4,4,E,120
4171,3,133440,Note_on_c,2,45,95,,45,139.0,3,9,3,D#,270
4172,3,134400,Note_off_c,2,52,95,,52,140.0,4,4,4,E,120
4173,3,134400,Note_off_c,2,45,95,,45,140.0,3,9,3,D#,270
4174,3,134400,Note_on_c,2,39,95,,39,140.0,3,3,9,A,90
4175,3,134640,Note_off_c,2,39,95,,39,140.25,3,3,9,A,90
4176,3,134640,Note_on_c,2,39,95,,39,140.25,3,3,9,A,90
4177,3,134880,Note_off_c,2,39,95,,39,140.5,3,3,9,A,90
4178,3,134880,Note_on_c,2,39,95,,39,140.5,3,3,9,A,90
4179,3,135120,Note_off_c,2,39,95,,39,140.75,3,3,9,A,90
4180,3,135120,Note_on_c,2,39,95,,39,140.75,3,3,9,A,90
4181,3,135360,Note_off_c,2,39,95,,39,141.0,3,3,9,A,90
4182,3,135360,Note_on_c,2,39,95,,39,141.0,3,3,9,A,90
4183,3,135600,Note_off_c,2,39,95,,39,141.25,3,3,9,A,90
4184,3,135600,Note_on_c,2,39,95,,39,141.25,3,3,9,A,90
4185,3,135840,Note_off_c,2,39,95,,39,141.5,3,3,9,A,90
4186,3,135840,Note_on_c,2,39,95,,39,141.5,3,3,9,A,90
4187,3,136080,Note_off_c,2,39,95,,39,141.75,3,3,9,A,90
4188,3,136080,Note_on_c,2,39,95,,39,141.75,3,3,9,A,90
4189,3,136320,Note_off_c,2,39,95,,39,142.0,3,3,9,A,90
4190,3,136320,Note_on_c,2,39,95,,39,142.0,3,3,9,A,90
4191,3,136560,Note_off_c,2,39,95,,39,142.25,3,3,9,A,90
4192,3,136560,Note_on_c,2,39,95,,39,142.25,3,3,9,A,90
4193,3,136800,Note_off_c,2,39,95,,39,142.5,3,3,9,A,90
4194,3,136800,Note_on_c,2,46,95,,46,142.5,3,10,10,A#,300
4195,3,136800,Note_on_c,2,39,95,,39,142.5,3,3,9,A,90
4196,3,137280,Note_off_c,2,46,95,,46,143.0,3,10,10,A#,300
4197,3,137280,Note_off_c,2,39,95,,39,143.0,3,3,9,A,90
4198,3,137280,Note_on_c,2,39,95,,39,143.0,3,3,9,A,90
4199,3,137520,Note_off_c,2,39,95,,39,143.25,3,3,9,A,90
4200,3,137520,Note_on_c,2,39,95,,39,143.25,3,3,9,A,90
4201,3,137760,Note_off_c,2,39,95,,39,143.5,3,3,9,A,90
4202,3,137760,Note_on_c,2,47,95,,47,143.5,3,11,5,F,330
4203,3,137760,Note_on_c,2,40,95,,40,143.5,3,4,4,E,120
4204,3,138240,Note_off_c,2,47,95,,47,144.0,3,11,5,F,330
4205,3,138240,Note_off_c,2,40,95,,40,144.0,3,4,4,E,120
4206,3,138240,Note_on_c,2,48,95,,48,144.0,4,0,0,C,0
4207,3,138240,Note_on_c,2,41,95,,41,144.0,3,5,11,B,150
4208,3,141120,Note_off_c,2,48,95,,48,147.0,4,0,0,C,0
4209,3,141120,Note_off_c,2,41,95,,41,147.0,3,5,11,B,150
4210,3,141120,Note_on_c,2,49,95,,49,147.0,4,1,7,G,30
4211,3,141120,Note_on_c,2,42,95,,42,147.0,3,6,6,F#,180
4212,3,142080,Note_off_c,2,49,95,,49,148.0,4,1,7,G,30
4213,3,142080,Note_off_c,2,42,95,,42,148.0,3,6,6,F#,180
4214,3,142080,Note_on_c,2,39,95,,39,148.0,3,3,9,A,90
4215,3,142320,Note_off_c,2,39,95,,39,148.25,3,3,9,A,90
4216,3,142320,Note_on_c,2,39,95,,39,148.25,3,3,9,A,90
4217,3,142560,Note_off_c,2,39,95,,39,148.5,3,3,9,A,90
4218,3,142560,Note_on_c,2,39,95,,39,148.5,3,3,9,A,90
4219,3,142800,Note_off_c,2,39,95,,39,148.75,3,3,9,A,90
4220,3,142800,Note_on_c,2,39,95,,39,148.75,3,3,9,A,90
4221,3,143040,Note_off_c,2,39,95,,39,149.0,3,3,9,A,90
4222,3,143040,Note_on_c,2,39,95,,39,149.0,3,3,9,A,90
4223,3,143280,Note_off_c,2,39,95,,39,149.25,3,3,9,A,90
4224,3,143280,Note_on_c,2,39,95,,39,149.25,3,3,9,A,90
4225,3,143520,Note_off_c,2,39,95,,39,149.5,3,3,9,A,90
4226,3,143520,Note_on_c,2,39,95,,39,149.5,3,3,9,A,90
4227,3,143760,Note_off_c,2,39,95,,39,149.75,3,3,9,A,90
4228,3,143760,Note_on_c,2,39,95,,39,149.75,3,3,9,A,90
4229,3,144000,Note_off_c,2,39,95,,39,150.0,3,3,9,A,90
4230,3,144000,Note_on_c,2,39,95,,39,150.0,3,3,9,A,90
4231,3,144240,Note_off_c,2,39,95,,39,150.25,3,3,9,A,90
4232,3,144240,Note_on_c,2,39,95,,39,150.25,3,3,9,A,90
4233,3,144480,Note_off_c,2,39,95,,39,150.5,3,3,9,A,90
4234,3,144480,Note_on_c,2,49,95,,49,150.5,4,1,7,G,30
4235,3,144480,Note_on_c,2,42,95,,42,150.5,3,6,6,F#,180
4236,3,144960,Note_off_c,2,49,95,,49,151.0,4,1,7,G,30
4237,3,144960,Note_off_c,2,42,95,,42,151.0,3,6,6,F#,180
4238,3,144960,Note_on_c,2,39,95,,39,151.0,3,3,9,A,90
4239,3,145200,Note_off_c,2,39,95,,39,151.25,3,3,9,A,90
4240,3,145200,Note_on_c,2,39,95,,39,151.25,3,3,9,A,90
4241,3,145440,Note_off_c,2,39,95,,39,151.5,3,3,9,A,90
4242,3,145440,Note_on_c,2,49,95,,49,151.5,4,1,7,G,30
4243,3,145440,Note_on_c,2,42,95,,42,151.5,3,6,6,F#,180
4244,3,145920,Note_off_c,2,49,95,,49,152.0,4,1,7,G,30
4245,3,145920,Note_off_c,2,42,95,,42,152.0,3,6,6,F#,180
4246,3,145920,Note_on_c,2,48,95,,48,152.0,4,0,0,C,0
4247,3,145920,Note_on_c,2,41,95,,41,152.0,3,5,11,B,150
4248,3,147840,Note_off_c,2,48,95,,48,154.0,4,0,0,C,0
4249,3,147840,Note_off_c,2,41,95,,41,154.0,3,5,11,B,150
4250,3,147840,Note_on_c,2,51,95,,51,154.0,4,3,9,A,90
4251,3,147840,Note_on_c,2,44,95,,44,154.0,3,8,8,G#,240
4252,3,148800,Note_off_c,2,51,95,,51,155.0,4,3,9,A,90
4253,3,148800,Note_off_c,2,44,95,,44,155.0,3,8,8,G#,240
4254,3,148800,Note_on_c,2,50,95,,50,155.0,4,2,2,D,60
4255,3,148800,Note_on_c,2,43,95,,43,155.0,3,7,1,C#,210
4256,3,149280,Note_off_c,2,50,95,,50,155.5,4,2,2,D,60
4257,3,149280,Note_off_c,2,43,95,,43,155.5,3,7,1,C#,210
4258,3,149280,Note_on_c,2,49,95,,49,155.5,4,1,7,G,30
4259,3,149280,Note_on_c,2,42,95,,42,155.5,3,6,6,F#,180
4260,3,149760,Note_off_c,2,49,95,,49,156.0,4,1,7,G,30
4261,3,149760,Note_off_c,2,42,95,,42,156.0,3,6,6,F#,180
4262,3,149760,Note_on_c,2,39,95,,39,156.0,3,3,9,A,90
4263,3,150000,Note_off_c,2,39,95,,39,156.25,3,3,9,A,90
4264,3,150000,Note_on_c,2,39,95,,39,156.25,3,3,9,A,90
4265,3,150240,Note_off_c,2,39,95,,39,156.5,3,3,9,A,90
4266,3,150480,Note_on_c,2,39,95,,39,156.75,3,3,9,A,90
4267,3,150660,Note_on_c,3,49,95,,49,156.9375,4,1,7,G,30
4268,3,150720,Note_off_c,2,39,95,,39,157.0,3,3,9,A,90
4269,3,150720,Note_off_c,3,49,95,,49,157.0,4,1,7,G,30
4270,3,150720,Note_on_c,3,51,95,,51,157.0,4,3,9,A,90
4271,3,150720,Note_on_c,2,39,95,,39,157.0,3,3,9,A,90
4272,3,151200,Note_off_c,3,51,95,,51,157.5,4,3,9,A,90
4273,3,151200,Note_off_c,2,39,95,,39,157.5,3,3,9,A,90
4274,3,151200,Note_on_c,2,39,95,,39,157.5,3,3,9,A,90
4275,3,151440,Note_off_c,2,39,95,,39,157.75,3,3,9,A,90
4276,3,151440,Note_on_c,2,39,95,,39,157.75,3,3,9,A,90
4277,3,151680,Note_off_c,2,39,95,,39,158.0,3,3,9,A,90
4278,3,151920,Note_on_c,2,39,95,,39,158.25,3,3,9,A,90
4279,3,152160,Note_off_c,2,39,95,,39,158.5,3,3,9,A,90
4280,3,152160,Note_on_c,2,59,95,,59,158.5,4,11,5,F,330
4281,3,152160,Note_on_c,2,52,95,,52,158.5,4,4,4,E,120
4282,3,152640,Note_off_c,2,59,95,,59,159.0,4,11,5,F,330
4283,3,152640,Note_off_c,2,52,95,,52,159.0,4,4,4,E,120
4284,3,152640,Note_on_c,2,39,95,,39,159.0,3,3,9,A,90
4285,3,152880,Note_off_c,2,39,95,,39,159.25,3,3,9,A,90
4286,3,152880,Note_on_c,2,39,95,,39,159.25,3,3,9,A,90
4287,3,153120,Note_off_c,2,39,95,,39,159.5,3,3,9,A,90
4288,3,153120,Note_on_c,2,57,95,,57,159.5,4,9,3,D#,270
4289,3,153120,Note_on_c,2,50,95,,50,159.5,4,2,2,D,60
4290,3,153600,Note_off_c,2,57,95,,57,160.0,4,9,3,D#,270
4291,3,153600,Note_off_c,2,50,95,,50,160.0,4,2,2,D,60
4292,3,153600,Note_on_c,2,39,95,,39,160.0,3,3,9,A,90
4293,3,153840,Note_off_c,2,39,95,,39,160.25,3,3,9,A,90
4294,3,153840,Note_on_c,2,39,95,,39,160.25,3,3,9,A,90
4295,3,154080,Note_off_c,2,39,95,,39,160.5,3,3,9,A,90
4296,3,154320,Note_on_c,2,39,95,,39,160.75,3,3,9,A,90
4297,3,154500,Note_on_c,3,49,95,,49,160.9375,4,1,7,G,30
4298,3,154560,Note_off_c,2,39,95,,39,161.0,3,3,9,A,90
4299,3,154560,Note_off_c,3,49,95,,49,161.0,4,1,7,G,30
4300,3,154560,Note_on_c,3,51,95,,51,161.0,4,3,9,A,90
4301,3,154560,Note_on_c,2,39,95,,39,161.0,3,3,9,A,90
4302,3,155040,Note_off_c,3,51,95,,51,161.5,4,3,9,A,90
4303,3,155040,Note_off_c,2,39,95,,39,161.5,3,3,9,A,90
4304,3,155040,Note_on_c,2,39,95,,39,161.5,3,3,9,A,90
4305,3,155280,Note_off_c,2,39,95,,39,161.75,3,3,9,A,90
4306,3,155280,Note_on_c,2,39,95,,39,161.75,3,3,9,A,90
4307,3,155520,Note_off_c,2,39,95,,39,162.0,3,3,9,A,90
4308,3,155760,Note_on_c,2,39,95,,39,162.25,3,3,9,A,90
4309,3,156000,Note_off_c,2,39,95,,39,162.5,3,3,9,A,90
4310,3,156000,Note_on_c,2,61,95,,61,162.5,5,1,7,G,30
4311,3,156000,Note_on_c,2,54,95,,54,162.5,4,6,6,F#,180
4312,3,156480,Note_off_c,2,61,95,,61,163.0,5,1,7,G,30
4313,3,156480,Note_off_c,2,54,95,,54,163.0,4,6,6,F#,180
4314,3,156480,Note_on_c,2,39,95,,39,163.0,3,3,9,A,90
4315,3,156720,Note_off_c,2,39,95,,39,163.25,3,3,9,A,90
4316,3,156720,Note_on_c,2,39,95,,39,163.25,3,3,9,A,90
4317,3,156960,Note_off_c,2,39,95,,39,163.5,3,3,9,A,90
4318,3,156960,Note_on_c,2,60,95,,60,163.5,5,0,0,C,0
4319,3,156960,Note_on_c,2,53,95,,53,163.5,4,5,11,B,150
4320,3,157440,Note_off_c,2,60,95,,60,164.0,5,0,0,C,0
4321,3,157440,Note_off_c,2,53,95,,53,164.0,4,5,11,B,150
4322,3,157440,Note_on_c,2,39,95,,39,164.0,3,3,9,A,90
4323,3,157680,Note_off_c,2,39,95,,39,164.25,3,3,9,A,90
4324,3,157680,Note_on_c,2,39,95,,39,164.25,3,3,9,A,90
4325,3,157920,Note_off_c,2,39,95,,39,164.5,3,3,9,A,90
4326,3,158160,Note_on_c,2,39,95,,39,164.75,3,3,9,A,90
4327,3,158340,Note_on_c,3,49,95,,49,164.9375,4,1,7,G,30
4328,3,158400,Note_off_c,2,39,95,,39,165.0,3,3,9,A,90
4329,3,158400,Note_off_c,3,49,95,,49,165.0,4,1,7,G,30
4330,3,158400,Note_on_c,3,51,95,,51,165.0,4,3,9,A,90
4331,3,158400,Note_on_c,2,39,95,,39,165.0,3,3,9,A,90
4332,3,158880,Note_off_c,3,51,95,,51,165.5,4,3,9,A,90
4333,3,158880,Note_off_c,2,39,95,,39,165.5,3,3,9,A,90
4334,3,158880,Note_on_c,2,39,95,,39,165.5,3,3,9,A,90
4335,3,159120,Note_off_c,2,39,95,,39,165.75,3,3,9,A,90
4336,3,159120,Note_on_c,2,39,95,,39,165.75,3,3,9,A,90
4337,3,159360,Note_off_c,2,39,95,,39,166.0,3,3,9,A,90
4338,3,159600,Note_on_c,2,39,95,,39,166.25,3,3,9,A,90
4339,3,159840,Note_off_c,2,39,95,,39,166.5,3,3,9,A,90
4340,3,159840,Note_on_c,2,59,95,,59,166.5,4,11,5,F,330
4341,3,159840,Note_on_c,2,52,95,,52,166.5,4,4,4,E,120
4342,3,160320,Note_off_c,2,59,95,,59,167.0,4,11,5,F,330
4343,3,160320,Note_off_c,2,52,95,,52,167.0,4,4,4,E,120
4344,3,160320,Note_on_c,2,39,95,,39,167.0,3,3,9,A,90
4345,3,160560,Note_off_c,2,39,95,,39,167.25,3,3,9,A,90
4346,3,160560,Note_on_c,2,39,95,,39,167.25,3,3,9,A,90
4347,3,160800,Note_off_c,2,39,95,,39,167.5,3,3,9,A,90
4348,3,160800,Note_on_c,2,57,95,,57,167.5,4,9,3,D#,270
4349,3,160800,Note_on_c,2,50,95,,50,167.5,4,2,2,D,60
4350,3,161280,Note_off_c,2,57,95,,57,168.0,4,9,3,D#,270
4351,3,161280,Note_off_c,2,50,95,,50,168.0,4,2,2,D,60
4352,3,161280,Note_on_c,2,39,95,,39,168.0,3,3,9,A,90
4353,3,161520,Note_off_c,2,39,95,,39,168.25,3,3,9,A,90
4354,3,161520,Note_on_c,2,39,95,,39,168.25,3,3,9,A,90
4355,3,161760,Note_off_c,2,39,95,,39,168.5,3,3,9,A,90
4356,3,162000,Note_on_c,2,39,95,,39,168.75,3,3,9,A,90
4357,3,162180,Note_on_c,3,49,95,,49,168.9375,4,1,7,G,30
4358,3,162240,Note_off_c,2,39,95,,39,169.0,3,3,9,A,90
4359,3,162240,Note_off_c,3,49,95,,49,169.0,4,1,7,G,30
4360,3,162240,Note_on_c,3,51,95,,51,169.0,4,3,9,A,90
4361,3,162240,Note_on_c,2,39,95,,39,169.0,3,3,9,A,90
4362,3,162720,Note_off_c,3,51,95,,51,169.5,4,3,9,A,90
4363,3,162720,Note_off_c,2,39,95,,39,169.5,3,3,9,A,90
4364,3,162720,Note_on_c,2,39,95,,39,169.5,3,3,9,A,90
4365,3,162960,Note_off_c,2,39,95,,39,169.75,3,3,9,A,90
4366,3,162960,Note_on_c,2,39,95,,39,169.75,3,3,9,A,90
4367,3,163200,Note_off_c,2,39,95,,39,170.0,3,3,9,A,90
4368,3,163440,Note_on_c,2,39,95,,39,170.25,3,3,9,A,90
