,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
5313,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,220864,920.2666666666667,5.0,0.0,0,C,0
5314,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,220867,920.2791666666667,5.0,4.0,4,E,120
5320,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,220920,920.5,3.0,9.0,3,D#,270
5321,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,220922,920.5083333333333,4.0,4.0,4,E,120
5322,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,220924,920.5166666666667,4.0,9.0,3,D#,270
5323,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,220925,920.5208333333334,5.0,0.0,0,C,0
5324,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,220926,920.525,5.0,4.0,4,E,120
5327,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,221040,921.0,4.0,9.0,3,D#,270
5328,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,221044,921.0166666666667,5.0,0.0,0,C,0
5329,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,221047,921.0291666666667,5.0,4.0,4,E,120
5336,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,221100,921.25,3.0,9.0,3,D#,270
5337,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,221102,921.2583333333333,4.0,4.0,4,E,120
5338,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,221104,921.2666666666667,4.0,9.0,3,D#,270
5339,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,221105,921.2708333333334,5.0,0.0,0,C,0
5340,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,221106,921.275,5.0,4.0,4,E,120
5343,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,221220,921.75,4.0,9.0,3,D#,270
5344,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,221224,921.7666666666667,5.0,0.0,0,C,0
5345,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,221227,921.7791666666667,5.0,4.0,4,E,120
5352,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,221280,922.0,4.0,0.0,0,C,0
5353,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,221284,922.0166666666667,4.0,4.0,4,E,120
5354,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,221285,922.0208333333334,4.0,7.0,1,C#,210
5355,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,221286,922.025,5.0,0.0,0,C,0
5356,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,221287,922.0291666666667,5.0,4.0,4,E,120
5360,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,221400,922.5,4.0,7.0,1,C#,210
5361,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,221404,922.5166666666667,5.0,0.0,0,C,0
5362,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,221407,922.5291666666667,5.0,4.0,4,E,120
5368,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,221460,922.75,4.0,0.0,0,C,0
5369,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,221464,922.7666666666667,4.0,4.0,4,E,120
5370,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,221465,922.7708333333334,4.0,7.0,1,C#,210
5371,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,221466,922.775,5.0,0.0,0,C,0
5372,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,221467,922.7791666666667,5.0,4.0,4,E,120
5376,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,221580,923.25,4.0,7.0,1,C#,210
5377,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,221584,923.2666666666667,5.0,0.0,0,C,0
5378,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,221587,923.2791666666667,5.0,4.0,4,E,120
5384,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,221640,923.5,3.0,9.0,3,D#,270
5385,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,221642,923.5083333333333,4.0,4.0,4,E,120
5386,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,221644,923.5166666666667,4.0,9.0,3,D#,270
5387,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,221645,923.5208333333334,5.0,0.0,0,C,0
5388,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,221646,923.525,5.0,4.0,4,E,120
5391,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,221760,924.0,4.0,9.0,3,D#,270
5392,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,221764,924.0166666666667,5.0,0.0,0,C,0
5393,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,221767,924.0291666666667,5.0,4.0,4,E,120
5400,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,221820,924.25,3.0,9.0,3,D#,270
5401,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,221822,924.2583333333333,4.0,4.0,4,E,120
5402,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,221824,924.2666666666667,4.0,9.0,3,D#,270
5403,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,221825,924.2708333333334,5.0,0.0,0,C,0
5404,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,221826,924.275,5.0,4.0,4,E,120
5407,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,221940,924.75,4.0,9.0,3,D#,270
5408,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,221944,924.7666666666667,5.0,0.0,0,C,0
5409,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,221947,924.7791666666667,5.0,4.0,4,E,120
5416,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,222000,925.0,3.0,5.0,11,B,150
5417,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,222004,925.0166666666667,3.0,9.0,3,D#,270
5418,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,222005,925.0208333333334,4.0,9.0,3,D#,270
5419,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,222005,925.0208333333334,4.0,0.0,0,C,0
5420,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,222006,925.025,5.0,0.0,0,C,0
5421,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,222007,925.0291666666667,5.0,5.0,11,B,150
5425,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,222120,925.5,4.0,9.0,3,D#,270
5426,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,222123,925.5124999999999,5.0,0.0,0,C,0
5427,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,222127,925.5291666666667,5.0,5.0,11,B,150
5434,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,222180,925.75,3.0,5.0,11,B,150
5435,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,222184,925.7666666666667,3.0,9.0,3,D#,270
5436,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,222185,925.7708333333334,4.0,9.0,3,D#,270
5437,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,222185,925.7708333333334,4.0,0.0,0,C,0
5438,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,222186,925.775,5.0,0.0,0,C,0
5439,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,222187,925.7791666666667,5.0,5.0,11,B,150
5443,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,222300,926.25,4.0,9.0,3,D#,270
5444,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,222303,926.2624999999999,5.0,0.0,0,C,0
5445,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,222307,926.2791666666667,5.0,5.0,11,B,150
5452,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,222360,926.5,3.0,7.0,1,C#,210
5453,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,222362,926.5083333333333,3.0,11.0,5,F,330
5454,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,222364,926.5166666666667,4.0,2.0,2,D,60
5455,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,222365,926.5208333333334,4.0,7.0,1,C#,210
5456,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,222366,926.525,4.0,11.0,5,F,330
5457,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,222367,926.5291666666667,5.0,7.0,1,C#,210
5461,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,222480,927.0,4.0,7.0,1,C#,210
5462,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,222484,927.0166666666667,4.0,11.0,5,F,330
5463,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,222487,927.0291666666667,5.0,7.0,1,C#,210
5470,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,222540,927.25,3.0,7.0,1,C#,210
5471,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,222542,927.2583333333333,3.0,11.0,5,F,330
5472,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,222544,927.2666666666667,4.0,2.0,2,D,60
5473,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,222545,927.2708333333334,4.0,7.0,1,C#,210
5474,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,222546,927.275,4.0,11.0,5,F,330
5475,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,222547,927.2791666666667,5.0,7.0,1,C#,210
5479,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,222660,927.75,4.0,7.0,1,C#,210
5480,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,222664,927.7666666666667,4.0,11.0,5,F,330
5481,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,222667,927.7791666666667,5.0,7.0,1,C#,210
5488,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,222720,928.0,4.0,0.0,0,C,0
5489,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,222724,928.0166666666667,4.0,4.0,4,E,120
5490,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,222725,928.0208333333334,4.0,7.0,1,C#,210
5491,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,222726,928.025,5.0,0.0,0,C,0
5492,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,222727,928.0291666666667,5.0,4.0,4,E,120
5496,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,222840,928.5,4.0,7.0,1,C#,210
5497,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,222844,928.5166666666667,5.0,0.0,0,C,0
5498,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,222847,928.5291666666667,5.0,4.0,4,E,120
5504,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,222900,928.75,4.0,0.0,0,C,0
5505,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,222904,928.7666666666667,4.0,4.0,4,E,120
5506,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,222905,928.7708333333334,4.0,7.0,1,C#,210
5507,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,222906,928.775,5.0,0.0,0,C,0
5508,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,222907,928.7791666666667,5.0,4.0,4,E,120
5512,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,223020,929.25,4.0,7.0,1,C#,210
5513,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,223024,929.2666666666667,5.0,0.0,0,C,0
5514,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,223027,929.2791666666667,5.0,4.0,4,E,120
5520,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,223080,929.5,3.0,7.0,1,C#,210
5521,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,223082,929.5083333333333,3.0,11.0,5,F,330
5522,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,223084,929.5166666666667,4.0,2.0,2,D,60
5523,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,223085,929.5208333333334,4.0,7.0,1,C#,210
5524,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,223086,929.525,4.0,11.0,5,F,330
5525,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,223087,929.5291666666667,5.0,7.0,1,C#,210
5529,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,223200,930.0,4.0,7.0,1,C#,210
5530,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,223204,930.0166666666667,4.0,11.0,5,F,330
5531,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,223207,930.0291666666667,5.0,7.0,1,C#,210
5538,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,223260,930.25,3.0,7.0,1,C#,210
5539,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,223262,930.2583333333333,3.0,11.0,5,F,330
5540,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,223264,930.2666666666667,4.0,2.0,2,D,60
5541,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,223265,930.2708333333334,4.0,7.0,1,C#,210
5542,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,223266,930.275,4.0,11.0,5,F,330
5543,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,223267,930.2791666666667,5.0,7.0,1,C#,210
5547,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,223380,930.75,4.0,7.0,1,C#,210
5548,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,223384,930.7666666666667,4.0,11.0,5,F,330
5549,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,223387,930.7791666666667,5.0,7.0,1,C#,210
5556,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,223440,931.0,4.0,0.0,0,C,0
5557,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,223444,931.0166666666667,4.0,4.0,4,E,120
5558,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,223445,931.0208333333334,4.0,7.0,1,C#,210
5559,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,223446,931.025,5.0,0.0,0,C,0
5560,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,223447,931.0291666666667,5.0,4.0,4,E,120
5564,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,223560,931.5,4.0,7.0,1,C#,210
5565,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,223564,931.5166666666667,5.0,0.0,0,C,0
5566,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,223567,931.5291666666667,5.0,4.0,4,E,120
5572,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,223620,931.75,4.0,0.0,0,C,0
5573,3.0,,,,,,,52.0,,,,4,note_on,,70.0,52.0,70.0,223624,931.7666666666667,4.0,4.0,4,E,120
5574,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,223625,931.7708333333334,4.0,7.0,1,C#,210
5575,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,223626,931.775,5.0,0.0,0,C,0
5576,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,223627,931.7791666666667,5.0,4.0,4,E,120
5580,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,223740,932.25,4.0,7.0,1,C#,210
5581,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,223744,932.2666666666667,5.0,0.0,0,C,0
5582,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,223747,932.2791666666667,5.0,4.0,4,E,120
5588,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,223800,932.5,3.0,5.0,11,B,150
5589,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,223804,932.5166666666667,3.0,9.0,3,D#,270
5590,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,223805,932.5208333333334,4.0,9.0,3,D#,270
5591,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,223805,932.5208333333334,4.0,0.0,0,C,0
5592,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,223806,932.525,5.0,0.0,0,C,0
5593,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,223807,932.5291666666667,5.0,5.0,11,B,150
5597,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,223920,933.0,4.0,9.0,3,D#,270
5598,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,223923,933.0124999999999,5.0,0.0,0,C,0
5599,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,223927,933.0291666666667,5.0,5.0,11,B,150
5606,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,223980,933.25,3.0,7.0,1,C#,210
5607,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,223982,933.2583333333333,3.0,11.0,5,F,330
5608,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,223984,933.2666666666667,4.0,2.0,2,D,60
5609,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,223985,933.2708333333334,4.0,7.0,1,C#,210
5610,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,223986,933.275,4.0,11.0,5,F,330
5611,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,223987,933.2791666666667,5.0,7.0,1,C#,210
5615,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,224100,933.75,4.0,7.0,1,C#,210
5616,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,224104,933.7666666666667,4.0,11.0,5,F,330
5617,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,224107,933.7791666666667,5.0,7.0,1,C#,210
5624,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,224160,934.0,3.0,9.0,3,D#,270
5625,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,224162,934.0083333333333,4.0,4.0,4,E,120
5626,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,224164,934.0166666666667,4.0,9.0,3,D#,270
5627,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,224165,934.0208333333334,5.0,0.0,0,C,0
5628,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,224166,934.025,5.0,4.0,4,E,120
5631,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,224280,934.5,4.0,9.0,3,D#,270
5632,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,224284,934.5166666666667,5.0,0.0,0,C,0
5633,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,224287,934.5291666666667,5.0,4.0,4,E,120
5640,3.0,,,,,,,45.0,,,,0,note_on,,70.0,45.0,70.0,224340,934.75,3.0,9.0,3,D#,270
5641,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,224342,934.7583333333333,4.0,4.0,4,E,120
5642,3.0,,,,,,,57.0,,,,2,note_on,,70.0,57.0,70.0,224344,934.7666666666667,4.0,9.0,3,D#,270
5643,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,224345,934.7708333333334,5.0,0.0,0,C,0
5644,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,224346,934.775,5.0,4.0,4,E,120
5647,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,224460,935.25,4.0,9.0,3,D#,270
5648,3.0,,,,,,,60.0,,,,4,note_on,,70.0,60.0,70.0,224464,935.2666666666667,5.0,0.0,0,C,0
5649,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,224467,935.2791666666667,5.0,4.0,4,E,120
5656,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,224520,935.5,3.0,5.0,11,B,150
5657,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,224524,935.5166666666667,3.0,9.0,3,D#,270
5658,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,224525,935.5208333333334,4.0,9.0,3,D#,270
5659,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,224525,935.5208333333334,4.0,0.0,0,C,0
5660,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,224526,935.525,5.0,0.0,0,C,0
5661,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,224527,935.5291666666667,5.0,5.0,11,B,150
5665,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,224640,936.0,4.0,9.0,3,D#,270
5666,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,224643,936.0124999999999,5.0,0.0,0,C,0
5667,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,224647,936.0291666666667,5.0,5.0,11,B,150
5674,3.0,,,,,,,41.0,,,,0,note_on,,70.0,41.0,70.0,224700,936.25,3.0,5.0,11,B,150
5675,3.0,,,,,,,45.0,,,,4,note_on,,70.0,45.0,70.0,224704,936.2666666666667,3.0,9.0,3,D#,270
5676,3.0,,,,,,,57.0,,,,1,note_on,,70.0,57.0,70.0,224705,936.2708333333334,4.0,9.0,3,D#,270
5677,3.0,,,,,,,48.0,,,,0,note_on,,70.0,48.0,70.0,224705,936.2708333333334,4.0,0.0,0,C,0
5678,3.0,,,,,,,60.0,,,,1,note_on,,70.0,60.0,70.0,224706,936.275,5.0,0.0,0,C,0
5679,3.0,,,,,,,65.0,,,,1,note_on,,70.0,65.0,70.0,224707,936.2791666666667,5.0,5.0,11,B,150
5683,3.0,,,,,,,57.0,,,,0,note_on,,70.0,57.0,70.0,224820,936.75,4.0,9.0,3,D#,270
5684,3.0,,,,,,,60.0,,,,3,note_on,,70.0,60.0,70.0,224823,936.7624999999999,5.0,0.0,0,C,0
5685,3.0,,,,,,,65.0,,,,4,note_on,,70.0,65.0,70.0,224827,936.7791666666667,5.0,5.0,11,B,150
5692,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,224880,937.0,3.0,7.0,1,C#,210
5693,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,224882,937.0083333333333,3.0,11.0,5,F,330
5694,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,224884,937.0166666666667,4.0,2.0,2,D,60
5695,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,224885,937.0208333333334,4.0,7.0,1,C#,210
5696,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,224886,937.025,4.0,11.0,5,F,330
5697,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,224887,937.0291666666667,5.0,7.0,1,C#,210
5701,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,225000,937.5,4.0,7.0,1,C#,210
5702,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,225004,937.5166666666667,4.0,11.0,5,F,330
5703,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,225007,937.5291666666667,5.0,7.0,1,C#,210
5710,3.0,,,,,,,43.0,,,,0,note_on,,70.0,43.0,70.0,225060,937.75,3.0,7.0,1,C#,210
5711,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,225062,937.7583333333333,3.0,11.0,5,F,330
5712,3.0,,,,,,,50.0,,,,2,note_on,,70.0,50.0,70.0,225064,937.7666666666667,4.0,2.0,2,D,60
5713,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,225065,937.7708333333334,4.0,7.0,1,C#,210
5714,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,225066,937.775,4.0,11.0,5,F,330
5715,3.0,,,,,,,67.0,,,,1,note_on,,70.0,67.0,70.0,225067,937.7791666666667,5.0,7.0,1,C#,210
5719,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,225180,938.25,4.0,7.0,1,C#,210
5720,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,225184,938.2666666666667,4.0,11.0,5,F,330
5721,3.0,,,,,,,67.0,,,,3,note_on,,70.0,67.0,70.0,225187,938.2791666666667,5.0,7.0,1,C#,210
5728,3.0,,,,,,,40.0,,,,0,note_on,,70.0,40.0,70.0,225240,938.5,3.0,4.0,4,E,120
5729,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,225242,938.5083333333333,3.0,11.0,5,F,330
5730,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,225244,938.5166666666667,4.0,4.0,4,E,120
5731,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,225245,938.5208333333334,4.0,7.0,1,C#,210
5732,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,225246,938.525,4.0,11.0,5,F,330
5733,3.0,,,,,,,64.0,,,,1,note_on,,70.0,64.0,70.0,225247,938.5291666666667,5.0,4.0,4,E,120
5737,3.0,,,,,,,55.0,,,,0,note_on,,70.0,55.0,70.0,225360,939.0,4.0,7.0,1,C#,210
5738,3.0,,,,,,,59.0,,,,4,note_on,,70.0,59.0,70.0,225364,939.0166666666667,4.0,11.0,5,F,330
5739,3.0,,,,,,,64.0,,,,3,note_on,,70.0,64.0,70.0,225367,939.0291666666667,5.0,4.0,4,E,120
5746,3.0,,,,,,,40.0,,,,0,note_on,,70.0,40.0,70.0,225420,939.25,3.0,4.0,4,E,120
5747,3.0,,,,,,,47.0,,,,2,note_on,,70.0,47.0,70.0,225422,939.2583333333333,3.0,11.0,5,F,330
5748,3.0,,,,,,,52.0,,,,2,note_on,,70.0,52.0,70.0,225424,939.2666666666667,4.0,4.0,4,E,120
5749,3.0,,,,,,,55.0,,,,1,note_on,,70.0,55.0,70.0,225425,939.2708333333334,4.0,7.0,1,C#,210
5750,3.0,,,,,,,59.0,,,,1,note_on,,70.0,59.0,70.0,225426,939.275,4.0,11.0,5,F,330
