,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
4785,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,780480,813.0,3.0,8.0,8,G#,240
4786,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,780480,813.0,3.0,0.0,0,C,0
4789,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,780960,813.5,3.0,8.0,8,G#,240
4790,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,780960,813.5,3.0,2.0,2,D,60
4793,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,781440,814.0,3.0,8.0,8,G#,240
4794,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,781440,814.0,3.0,0.0,0,C,0
4797,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,781920,814.5,3.0,8.0,8,G#,240
4798,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,781920,814.5,3.0,2.0,2,D,60
4801,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,782400,815.0,3.0,8.0,8,G#,240
4802,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,782400,815.0,3.0,0.0,0,C,0
4805,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,782880,815.5,3.0,8.0,8,G#,240
4806,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,782880,815.5,3.0,2.0,2,D,60
4809,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,783360,816.0,3.0,8.0,8,G#,240
4810,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,783360,816.0,3.0,0.0,0,C,0
4813,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,783840,816.5,3.0,8.0,8,G#,240
4814,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,783840,816.5,3.0,2.0,2,D,60
4817,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,784320,817.0,3.0,8.0,8,G#,240
4818,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,784320,817.0,3.0,0.0,0,C,0
4821,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,784800,817.5,3.0,8.0,8,G#,240
4822,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,784800,817.5,3.0,2.0,2,D,60
4825,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,785280,818.0,3.0,8.0,8,G#,240
4826,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,785280,818.0,3.0,0.0,0,C,0
4829,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,785760,818.5,3.0,8.0,8,G#,240
4830,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,785760,818.5,3.0,2.0,2,D,60
4833,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,786240,819.0,3.0,8.0,8,G#,240
4834,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,786240,819.0,3.0,0.0,0,C,0
4837,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,786720,819.5,3.0,8.0,8,G#,240
4838,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,786720,819.5,3.0,2.0,2,D,60
4841,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,787200,820.0,3.0,8.0,8,G#,240
4842,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,787200,820.0,3.0,0.0,0,C,0
4845,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,787680,820.5,3.0,8.0,8,G#,240
4846,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,787680,820.5,3.0,2.0,2,D,60
4849,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,788160,821.0,3.0,8.0,8,G#,240
4850,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,788160,821.0,3.0,0.0,0,C,0
4853,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,788640,821.5,3.0,8.0,8,G#,240
4854,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,788640,821.5,3.0,2.0,2,D,60
4857,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,789120,822.0,3.0,8.0,8,G#,240
4858,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,789120,822.0,3.0,0.0,0,C,0
4861,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,789600,822.5,3.0,8.0,8,G#,240
4862,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,789600,822.5,3.0,2.0,2,D,60
4865,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,790080,823.0,3.0,8.0,8,G#,240
4866,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,790080,823.0,3.0,0.0,0,C,0
4869,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,790560,823.5,3.0,8.0,8,G#,240
4870,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,790560,823.5,3.0,2.0,2,D,60
4873,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,791040,824.0,4.0,9.0,3,D#,270
4874,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,791040,824.0,3.0,0.0,0,C,0
4877,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,791520,824.5,3.0,6.0,6,F#,180
4879,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,792000,825.0,3.0,6.0,6,F#,180
4881,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,792480,825.5,3.0,6.0,6,F#,180
4883,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,792960,826.0,4.0,9.0,3,D#,270
4884,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,792960,826.0,3.0,0.0,0,C,0
4887,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,793440,826.5,3.0,6.0,6,F#,180
4889,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,793920,827.0,3.0,6.0,6,F#,180
4891,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,794400,827.5,3.0,6.0,6,F#,180
4893,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,794880,828.0,4.0,9.0,3,D#,270
4894,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,794880,828.0,3.0,0.0,0,C,0
4897,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,795360,828.5,4.0,9.0,3,D#,270
4898,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,795360,828.5,3.0,2.0,2,D,60
4901,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,795840,829.0,4.0,9.0,3,D#,270
4902,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,795840,829.0,3.0,0.0,0,C,0
4905,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,796320,829.5,4.0,9.0,3,D#,270
4906,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,796320,829.5,3.0,2.0,2,D,60
4909,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,796800,830.0,4.0,9.0,3,D#,270
4910,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,796800,830.0,3.0,0.0,0,C,0
4913,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,797280,830.5,4.0,9.0,3,D#,270
4914,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,797280,830.5,3.0,2.0,2,D,60
4917,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,797760,831.0,4.0,9.0,3,D#,270
4918,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,797760,831.0,3.0,0.0,0,C,0
4921,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,798240,831.5,4.0,9.0,3,D#,270
4922,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,798240,831.5,3.0,2.0,2,D,60
4925,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,798720,832.0,4.0,9.0,3,D#,270
4926,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,798720,832.0,3.0,0.0,0,C,0
4929,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,799200,832.5,4.0,9.0,3,D#,270
4930,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,799200,832.5,3.0,2.0,2,D,60
4932,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,799440,832.75,3.0,0.0,0,C,0
4935,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,799680,833.0,4.0,9.0,3,D#,270
4936,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,799680,833.0,3.0,0.0,0,C,0
4939,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,800160,833.5,4.0,9.0,3,D#,270
4940,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,800160,833.5,3.0,0.0,0,C,0
4942,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,800400,833.75,3.0,2.0,2,D,60
4945,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,800640,834.0,4.0,9.0,3,D#,270
4946,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,800640,834.0,3.0,0.0,0,C,0
4949,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,801120,834.5,4.0,9.0,3,D#,270
4950,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,801120,834.5,3.0,2.0,2,D,60
4953,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,801600,835.0,4.0,9.0,3,D#,270
4954,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,801600,835.0,3.0,0.0,0,C,0
4957,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,802080,835.5,4.0,9.0,3,D#,270
4958,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,802080,835.5,3.0,2.0,2,D,60
4961,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,802560,836.0,4.0,9.0,3,D#,270
4962,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,802560,836.0,3.0,0.0,0,C,0
4965,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,803040,836.5,4.0,9.0,3,D#,270
4966,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,803040,836.5,3.0,2.0,2,D,60
4969,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,803520,837.0,4.0,9.0,3,D#,270
4970,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,803520,837.0,3.0,0.0,0,C,0
4973,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,804000,837.5,4.0,9.0,3,D#,270
4974,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,804000,837.5,3.0,2.0,2,D,60
4977,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,804480,838.0,4.0,9.0,3,D#,270
4978,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,804480,838.0,3.0,0.0,0,C,0
4981,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,804960,838.5,4.0,9.0,3,D#,270
4982,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,804960,838.5,3.0,2.0,2,D,60
4985,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,805440,839.0,4.0,9.0,3,D#,270
4986,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,805440,839.0,3.0,0.0,0,C,0
4989,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,805920,839.5,4.0,9.0,3,D#,270
4990,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,805920,839.5,3.0,2.0,2,D,60
4993,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,806400,840.0,4.0,9.0,3,D#,270
4994,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,806400,840.0,3.0,0.0,0,C,0
4997,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,806880,840.5,4.0,9.0,3,D#,270
4998,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,806880,840.5,3.0,2.0,2,D,60
5000,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,807120,840.75,3.0,0.0,0,C,0
5003,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,807360,841.0,4.0,9.0,3,D#,270
5004,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,807360,841.0,3.0,0.0,0,C,0
5007,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,807840,841.5,4.0,9.0,3,D#,270
5008,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,807840,841.5,3.0,0.0,0,C,0
5010,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,808080,841.75,3.0,2.0,2,D,60
5013,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,808320,842.0,4.0,9.0,3,D#,270
5014,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,808320,842.0,3.0,0.0,0,C,0
5017,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,808800,842.5,4.0,9.0,3,D#,270
5018,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,808800,842.5,3.0,2.0,2,D,60
5021,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,809280,843.0,4.0,9.0,3,D#,270
5022,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,809280,843.0,3.0,0.0,0,C,0
5025,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,809760,843.5,4.0,9.0,3,D#,270
5026,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,809760,843.5,3.0,2.0,2,D,60
5029,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,810240,844.0,4.0,9.0,3,D#,270
5030,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,810240,844.0,3.0,0.0,0,C,0
